gene_id	WT1_FB	WT2_FB	WT3_FB	D1_FB	D2_FB	D3_FB
DDB_G0267250	56.5029006996475	38.9631160877864	37.1218273877331	102.896115058322	6.9692894449235	65.0158213389684
DDB_G0267252	30.5421084862959	55.2462093782046	57.7450648253625	107.998401755429	7.74365493880389	22.2005243596478
DDB_G0267258	293.204241468441	230.871001296287	205.201212504413	61.2274403652827	66.5954324737134	177.604194877182
DDB_G0267260	88.5721146102582	121.54166063205	91.7734065974512	17.0076223236896	8.51802043268428	57.0870626390942
DDB_G0267262	36.6505301835551	40.7077332260455	28.8725324126813	6.80304892947586	5.42055845716272	15.8575173997484
DDB_G0267264	0	2.32615618434546	4.1246474875259	0	0.774365493880389	7.9287586998742
DDB_G0267270	3.05421084862959	0.581539046086364	0	0	0	0
DDB_G0267272	7.63552712157399	4.65231236869091	8.24929497505179	2.55114334855345	5.42055845716272	26.9577795795723
DDB_G0267274	0	0	3.09348561564442	0.850381116184482	0	0
DDB_G0267278	0	0	0	0.850381116184482	0	0
DDB_G0267280	0	0	0	0.850381116184482	0	0
DDB_G0267282	18.3252650917776	14.5384761521591	20.6232374376295	6.80304892947586	1.54873098776078	7.9287586998742
DDB_G0267286	1.5271054243148	0	1.03116187188147	1.70076223236896	3.09746197552156	1.58575173997484
DDB_G0267290	0	0.581539046086364	1.03116187188147	0	0	0
DDB_G0267292	20767.1066652569	15382.2893080304	16408.8788672499	4180.47356716292	5334.603887342	11001.9455719454
DDB_G0267294	11793.8351919832	8268.32215725593	8158.55273032622	5172.01794863402	5369.45033456662	7763.84051891682
DDB_G0267296	64.1384278212215	61.0615998390682	100.022701572503	98.6442094774	65.0467014859527	101.48811135839
DDB_G0267300	134.385277339702	214.006368959782	126.832910241421	22.960290136981	19.3591373470097	74.5303317788175
DDB_G0267304	59.5571115482771	44.77850654865	34.0283417720886	20.4091467884276	8.51802043268428	26.9577795795723
DDB_G0267306	198.523705160924	362.880364757891	335.127608361479	5.95266781329138	2.32309648164117	36.4722900194213
DDB_G0267308	0	1.16307809217273	0	0	0.774365493880389	1.58575173997484
DDB_G0267310	10.6897379702036	4.65231236869091	18.5609136938665	34.8656257635638	6.9692894449235	26.9577795795723
DDB_G0267312	0	0	1.03116187188147	1.70076223236896	0	0
DDB_G0267314	452.02320559718	502.449735818619	438.243795549626	119.903737382012	131.642133959666	290.192568415396
DDB_G0267316	0	1.16307809217273	2.06232374376295	0	0.774365493880389	1.58575173997484
DDB_G0267320	1.5271054243148	1.16307809217273	3.09348561564442	0.850381116184482	1.54873098776078	3.17150347994968
DDB_G0267322	25.9607922133516	11.0492418756409	12.3739424625777	9.35419227802931	3.09746197552156	15.8575173997484
DDB_G0267324	47.3402681537587	48.2677408251682	37.1218273877331	8.50381116184482	4.64619296328233	26.9577795795723
DDB_G0267326	91.6263254588878	98.8616378346819	85.5864353661623	22.1099090207965	30.9746197552156	58.6728143790691
DDB_G0267328	108.424485126351	93.0462473738183	112.396644035081	35.7160068797483	35.6208127184979	134.788897897861
DDB_G0267330	93.1534308832026	209.935595637177	144.362662063406	9.35419227802931	10.8411169143254	41.2295452393458
DDB_G0267332	1.5271054243148	2.90769523043182	3.09348561564442	0	3.87182746940194	4.75725521992452
DDB_G0267334	6.10842169725919	18.6092494747637	10.3116187188147	13.6060978589517	3.09746197552156	20.6147726196729
DDB_G0267336	7.63552712157399	0.581539046086364	4.1246474875259	4.25190558092241	5.42055845716272	9.51451043984904
DDB_G0267338	1.5271054243148	0.581539046086364	0	0	0	1.58575173997484
DDB_G0267342	88.5721146102582	58.7354436547228	76.3059785192291	33.1648635311948	13.1642133959666	95.1451043984904
DDB_G0267344	7.63552712157399	2.90769523043182	6.18697123128884	9.35419227802931	0.774365493880389	3.17150347994968
DDB_G0267346	4.58131627294439	1.74461713825909	4.1246474875259	4.25190558092241	2.32309648164117	4.75725521992452
DDB_G0267352	15.271054243148	30.8215694425773	28.8725324126813	41.6686746930396	26.3284267919332	58.6728143790691
DDB_G0267354	97.734747156147	127.357051092914	108.271996547555	69.7312515271276	154.098733282197	44.4010487192955
DDB_G0267356	1262.91618590834	1655.06012516179	1689.04314614185	1933.76665820351	10673.8539676473	3193.70400430933
DDB_G0267358	0	39.5446551338728	0	0	294.258887674548	253.720278395974
DDB_G0267360	0	0	1.03116187188147	1.70076223236896	3.87182746940194	0
DDB_G0267362	61.0842169725919	233.197157480632	285.631838511168	44.2198180415931	279.54594329082	348.865382794465
DDB_G0267366	50.3944790023883	37.8000379956137	50.5269317221922	224.500614672703	552.122597136717	231.519754036327
DDB_G0267368	427.589518808143	411.148105583059	465.054004218545	781.500245773539	3261.6274602242	1130.64099060206
DDB_G0267370	16.7981596674628	25.5877180278	29.9036942845627	23.8106712531655	29.4258887674548	14.2717656597736
DDB_G0267372	6.10842169725919	0	0	93.5419227802931	32.5233507429763	217.247988376553
DDB_G0267374	3472.63773489185	4089.9641111254	4111.24238319144	3886.24170096308	4056.12645694548	3701.14456110128
DDB_G0267376	5128.02001484909	3010.62764158911	4025.65594782527	2831.76911689433	2873.67034779012	1825.20025271104
DDB_G0267378	11937.3831018688	12852.5944575547	14582.6911921478	1430.3410374223	10268.086448854	71.3588282988678
