gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0267978	4960.189	-0.4104353	0.09345477	1.566706e-06	3.444921e-05
DDB_G0267980	398.7328	0.1658415	0.14798576	0.1625197	0.3377343
DDB_G0267982	7014.527	-0.1108934	0.09488973	0.1952835	0.3822975
DDB_G0267984	452.2768	-0.06298704	0.15018611	0.5981973	0.7689096
DDB_G0267986	4.965105	0.1600537	0.44411178	0.3420871	0.5499135
DDB_G0267988	25.22562	-0.1218832	0.30146697	0.4625777	0.6659703
DDB_G0267990	689.1468	-0.4031713	0.12676327	0.0002305235	0.002311382
DDB_G0267992	101.9065	-0.3444857	0.23588846	0.03616168	0.116245
DDB_G0267994	1910.8	0.03530243	0.12619244	0.7401573	0.8630323
DDB_G0267996	832.6423	0.5416416	0.15228148	4.046951e-05	0.0005480145
DDB_G0267998	44.95439	-2.958472	0.61157736	2.600372e-08	1.036473e-06
DDB_G0268000	1540.261	0.6231722	0.26683445	0.001536361	0.01056717
DDB_G0268004	826.756	-0.06067164	0.12939121	0.5753277	0.7531963
DDB_G0268006	19.8549	0.1514845	0.30497453	0.3693946	0.5788789
DDB_G0268008	491.1836	0.1712285	0.14739143	0.1483047	0.3178561
DDB_G0268010	20.36639	-2.220988	0.71373659	1.288878e-05	0.0002073973
DDB_G0268012	352.607	-1.101023	0.52287181	0.0005517918	0.004672831
DDB_G0268014	398.0878	0.1047283	0.15744292	0.3955053	0.605004
DDB_G0268016	11.0621	-0.03274672	0.37871298	0.8352903	0.9159816
DDB_G0268018	536.3159	0.1355277	0.12953853	0.2109028	0.4017196
DDB_G0268020	2595.986	-0.01114814	0.09032825	0.8924381	0.9454078
DDB_G0268022	30.60298	0.1322133	0.2650661	0.4118873	0.6200647
DDB_G0268024	1790.02	0.08140009	0.1203174	0.4286587	0.6356927
DDB_G0268026	1323.086	-0.3198735	0.21993884	0.04115235	0.1277376
DDB_G0268028	67.13018	-0.6384827	0.28417764	0.00181368	0.01199197
DDB_G0268030	185.5823	-0.02374493	0.16209466	0.8495322	0.92328
DDB_G0268032	12.7766	-0.05226172	0.31188039	0.746915	0.8657215
DDB_G0268034	9063.164	-0.1357278	0.11026222	0.1585031	0.3324497
DDB_G0268036	344.5925	0.2435737	0.17267841	0.06585188	0.1796977
DDB_G0268038	1916.517	-0.4418986	0.10148031	1.696728e-06	3.694806e-05
DDB_G0268040	215.2512	-0.0002733232	0.16609016	0.9982821	0.9992041
DDB_G0268042	5511.604	-0.03880208	0.16274069	0.757164	0.8727691
DDB_G0268044	5987.533	-0.1125931	0.10144468	0.2124995	0.4039425
DDB_G0268048	101.8185	0.06096814	0.18416802	0.651005	0.8050219
DDB_G0268050	2.374508	0.0955957	0.44800333	0.5380111	NA
DDB_G0268052	701.8975	-0.380349	0.15941581	0.003228621	0.01889924
DDB_G0268054	18.47118	-0.2421467	0.34469924	0.184854	0.3683366
DDB_G0268056	1074.055	-0.3100219	0.16441971	0.01684977	0.06673643
DDB_G0268058	3.603816	0.04481184	0.42641172	0.7675841	0.8783959
DDB_G0268060	2773.332	-0.2798497	0.09319262	0.0008563033	0.006666046
DDB_G0268062	255.79	-0.1353002	0.14688313	0.2516263	0.4523979
DDB_G0268064	241.1878	-0.00349893	0.22203575	0.9810542	0.9896431
DDB_G0268066	185.1003	0.4109904	0.25139272	0.01862753	0.07183539
DDB_G0268068	1125.385	0.0388872	0.10659794	0.679241	0.8239448
DDB_G0268070	261.0994	-0.3210008	0.15930692	0.01161617	0.05022247
DDB_G0268072	102.6156	-0.8106358	0.21468984	9.129077e-06	0.0001556037
DDB_G0268074	2262.674	-0.9057384	0.19285502	1.256978e-07	3.994004e-06
DDB_G0268076	386.9024	-4.425521	0.31333349	1.060939e-46	1.32971e-43
DDB_G0268078	421.1321	-0.06438806	0.12549183	0.5435895	0.7296803
DDB_G0268080	1348.525	0.2312871	0.1475761	0.05197593	0.1512612
DDB_G0268082	0.4730705	-0.02111469	0.57852679	0.8432194	NA
DDB_G0268084	244.9268	-0.08536009	0.16230591	0.4963264	0.6939219
DDB_G0268088	784.9129	0.01759233	0.11675024	0.8613109	0.9296453
DDB_G0268090	634.0854	-0.2971692	0.25104595	0.07543333	0.197151
DDB_G0268092	67.27593	0.008619042	0.21132151	0.9523156	0.9741731
DDB_G0268094	38.12477	-0.5334019	0.42567018	0.02085109	0.07754709
DDB_G0268096	17.45153	-0.02400829	0.27897063	0.8798551	0.9387784
DDB_G0268098	5367.79	0.2552224	0.21935722	0.09623702	0.2324028
DDB_G0268100	521.4107	0.5711901	0.20761119	0.0005741338	0.00481504
DDB_G0268102	2054.383	-0.196735	0.09801035	0.02464276	0.08790967
DDB_G0268104	8232.584	-0.08018878	0.085401	0.3075242	0.5129876
DDB_G0268106	0.8711444	-0.06915561	0.57289364	0.5633223	NA
DDB_G0268108	144.2217	0.7125431	0.4882123	0.007034049	0.03437785
DDB_G0268110	448.5578	0.06946516	0.17994763	0.6018298	0.7715934
DDB_G0268112	54.56094	0.02297458	0.20221414	0.8707387	0.9345437
DDB_G0268114	252.2124	0.1456899	0.13795405	0.1979926	0.3855934
DDB_G0268116	115.7383	0.02496567	0.1552166	0.8377645	0.9174741
DDB_G0268118	886.4525	0.19075	0.11075134	0.04788654	0.1427485
DDB_G0268120	0.5765376	0.03584353	0.6076615	0.7029723	NA
DDB_G0268122	76.7309	-0.06824355	0.31254676	0.6751171	0.8215474
DDB_G0268124	0.4008538	-0.01075611	0.57897865	0.9188797	NA
DDB_G0268126	222.4645	0.1197973	0.15054579	0.3176147	0.5232443
DDB_G0268130	278.4882	0.370917	0.24126123	0.02736595	0.09409578
DDB_G0268132	691.2342	0.2893779	0.11394167	0.003384234	0.01953359
DDB_G0268134	1241.892	-0.1551298	0.09387463	0.06705459	0.1814721
DDB_G0268136	12.59684	-0.184399	0.3430626	0.2929026	0.4971323
DDB_G0268138	328.0636	-0.2871092	0.1632907	0.02550105	0.09003189
DDB_G0268140	4207.576	0.5014745	0.08861416	1.803452e-09	9.122392e-08
DDB_G0268142	608.0282	0.4853977	0.19746343	0.001764228	0.01173378
DDB_G0268144	4989.786	0.1047651	0.2089037	0.4687904	0.6723402
DDB_G0268146	102.2894	0.8949876	0.33623343	0.0002396165	0.002383486
DDB_G0268148	447.3769	0.595238	0.2801868	0.002878743	0.01727246
DDB_G0268152	25.26175	-0.02605323	0.26971702	0.8687708	0.9334859
DDB_G0268154	507.823	-0.07234377	0.15618527	0.5548339	0.7377608
DDB_G0268156	298.391	0.1557037	0.1453679	0.1843315	0.3675641
DDB_G0268158	92.42664	-0.7032017	0.25907834	0.0004187282	0.003772568
DDB_G0268160	80.34925	-0.6948005	0.24855115	0.0003422327	0.003211635
DDB_G0268162	220.1202	-0.7345634	0.22191927	6.107138e-05	0.0007810489
DDB_G0268164	325.4161	-0.3278643	0.1470839	0.006438419	0.03205003
DDB_G0268166	0.8828416	0.04162419	0.56265699	0.7217104	NA
DDB_G0268168	711.4732	-0.02611634	0.10298961	0.7755262	0.8830055
DDB_G0268170	0.8229813	-0.07522376	0.57971748	0.5271367	NA
DDB_G0268174	1.252445	-0.05652182	0.52354619	0.6698895	NA
DDB_G0268176	101.8883	-0.2320908	0.26611523	0.1661391	0.3428917
DDB_G0268178	29.01588	-0.1114851	0.31892589	0.5025794	0.6993036
DDB_G0268180	85.65178	-0.0898771	0.21851555	0.5421422	0.7288545
DDB_G0268182	441.9421	0.1452253	0.15122964	0.227523	0.4226713
DDB_G0268184	22.88858	-0.230682	0.34674782	0.2034461	0.3922237
DDB_G0268186	271.865	-0.008131009	0.12749073	0.9395494	0.9677602
DDB_G0268188	448.772	0.0199991	0.20404058	0.887838	0.9427808
DDB_G0268190	273.7227	-0.1344815	0.16924465	0.2975195	0.5022479
DDB_G0268192	273.8332	-0.1155654	0.26729625	0.4719069	0.6748364
DDB_G0268194	314.5691	-0.01041385	0.14995186	0.9304644	0.9634075
DDB_G0268196	206.5379	0.5249676	0.17288003	0.0002638333	0.002585612
DDB_G0268198	297.9439	0.3726064	0.20669258	0.0151662	0.06142721
DDB_G0268200	1.097254	-0.1407023	0.57917185	0.3235369	NA
DDB_G0268202	2.631682	0.04948977	0.42442503	0.7453663	NA
DDB_G0268204	33.83878	-1.352111	0.5207139	9.320942e-05	0.001100945
DDB_G0268206	10.96307	0.1601459	0.44918672	0.3405562	0.5479991
DDB_G0268208	73.21483	0.7400125	0.3904042	0.002721157	0.01653806
DDB_G0268210	187.1921	0.1331142	0.23315412	0.3849017	0.5934578
DDB_G0268212	9592.804	1.170673	1.60618273	NA	NA
DDB_G0268214	59.12135	-1.33736	0.9854206	0.00178942	0.01186635
DDB_G0268216	899.9676	0.02168364	0.16317015	0.8629873	0.9300179
DDB_G0268218	849.1271	-0.1697709	0.12146027	0.1005742	0.2401517
DDB_G0268220	195.6122	-0.01483226	0.1317909	0.8924382	0.9454078
DDB_G0268222	4459.141	-0.09144225	0.15092828	0.4459254	0.6510533
DDB_G0268224	654.0059	0.2258505	0.14701227	0.05696796	0.1618606
DDB_G0268226	32.95888	-1.274362	0.72635893	0.0008993072	0.006943316
DDB_G0268228	379.147	-0.2193083	0.12001069	0.03232388	0.1067995
DDB_G0268230	60.44804	-0.1895775	0.23929092	0.2286279	0.4239558
DDB_G0268232	1263.098	-0.2001908	0.1270874	0.06104131	0.1700953
DDB_G0268234	18.48567	0.03185659	0.2763609	0.8408788	0.9192782
DDB_G0268236	6330.211	-0.09993332	0.11875068	0.3264199	0.5325451
DDB_G0268238	124.0873	-0.08165298	0.15862453	0.5092546	0.7044509
DDB_G0268240	50.14803	0.01802514	0.22566216	0.9033273	0.9498838
DDB_G0268242	6.73623	0.05539685	0.38015223	0.7273303	0.8564867
DDB_G0268244	2922.815	-0.2937221	0.09290667	0.0004540825	0.003986032
DDB_G0268246	13.48101	0.06474075	0.31898332	0.6908049	0.8311765
DDB_G0268248	5.00869	0.27723	0.58338351	0.1384366	0.3039838
DDB_G0268250	15.82729	-1.837094	0.92031229	0.0002600021	0.002552501
DDB_G0268252	237.0918	0.3685971	0.22107328	0.02098116	0.07796017
DDB_G0268254	4.083049	-0.07319548	0.39674664	0.644813	0.801212
DDB_G0268256	0.232526	0.03385647	0.61228724	0.709203	NA
DDB_G0268258	442.9302	0.3633535	0.23226393	0.02679383	0.09270995
DDB_G0268260	100.8322	-0.4329941	0.24989156	0.0136838	0.05661987
DDB_G0268264	3936.496	-0.6322323	0.1459458	1.535535e-06	3.382975e-05
DDB_G0268266	193.7563	-0.07277754	0.21142243	0.6152909	0.7815402
DDB_G0268268	651.6742	0.4629009	0.33305394	0.02357891	0.08535626
DDB_G0268270	2222.36	0.1954309	0.19261726	0.1642654	0.3401109
DDB_G0268272	225.6019	-1.571449	0.98251008	0.000802789	0.006332489
DDB_G0268274	18.37563	-0.135522	0.3496512	0.4238015	0.6318373
DDB_G0268276	2.892841	0.1530153	0.50124473	0.3403158	NA
DDB_G0268278	361.0318	-0.829312	0.57066603	0.004740455	0.02557261
DDB_G0268280	66.89896	0.3389462	0.33056751	0.07667678	0.1991972
DDB_G0268284	85.14828	-2.159597	0.4383742	1.432195e-08	6.005635e-07
DDB_G0268286	76.13922	-0.2158773	0.2082154	0.1434084	0.3113253
DDB_G0268288	186.5909	-0.03175073	0.15841565	0.7970498	0.8947773
DDB_G0268292	58.7995	0.1178191	0.26335005	0.4614977	0.6653494
DDB_G0268294	2.060445	0.05049709	0.4885735	0.7189625	NA
DDB_G0268298	0.3432114	-0.03661341	0.61184263	0.689849	NA
DDB_G0268302	11365.14	0.1590547	0.15042984	0.1850244	0.3685458
DDB_G0268304	514.0176	-0.5630372	0.9156374	0.02563142	0.09023797
DDB_G0268306	112.3387	0.277374	0.20824485	0.06410737	0.175816
DDB_G0268308	14.80046	0.148706	0.3145812	0.380171	0.5888559
DDB_G0268310	11.32588	-1.84307	1.0656504	0.0004454415	0.003928522
DDB_G0268314	35.68793	0.09133574	0.24346322	0.5542668	0.7376774
DDB_G0268316	832.3768	-0.820033	0.21812382	9.370321e-06	0.0001589432
DDB_G0268318	461.981	0.004574475	0.20335561	0.9742143	0.9856115
DDB_G0268320	1935.334	-0.8466403	0.16815241	3.13485e-08	1.217249e-06
DDB_G0268322	44.62418	-0.1922771	0.30289928	0.2640927	0.4658273
DDB_G0268324	2.005542	0.147854	0.59104132	0.2988429	NA
DDB_G0268326	2.103255	-0.02007784	0.46239279	0.8884388	NA
DDB_G0268328	943.9767	0.1026907	0.09689833	0.2384586	0.4366599
DDB_G0268330	1010.759	-0.06760444	0.11404623	0.4943104	0.6922678
DDB_G0268332	1511.705	-1.764173	0.27190975	1.330479e-12	1.224994e-10
DDB_G0268334	606.7991	-0.3773816	0.14599743	0.001824173	0.01204018
DDB_G0268336	140.4331	0.7411664	0.3098584	0.0008577936	0.006673042
DDB_G0268338	3.237113	0.05938278	0.40722691	0.7033355	NA
DDB_G0268340	2.217356	0.09939761	0.57385001	0.4414288	NA
DDB_G0268342	0.8031452	0.01841935	0.56741897	0.8688262	NA
DDB_G0268344	77.94576	0.2147181	0.24597972	0.1817636	0.3647121
DDB_G0268346	647.8828	-0.3330155	0.31288148	0.07524658	0.1968874
DDB_G0268348	50.14367	0.07508418	0.20200305	0.5960658	0.7677997
DDB_G0268350	229.1895	-0.5874203	0.31744907	0.005539602	0.02875152
DDB_G0268352	125.1878	0.08007335	0.1674907	0.5310495	0.7207256
DDB_G0268354	1124.633	-0.5666219	0.14844928	1.42655e-05	0.0002241153
DDB_G0268358	268.5653	-0.1062787	0.12751461	0.3213001	0.5277946
DDB_G0268360	1020.202	0.0510017	0.1220592	0.6237045	0.7875263
DDB_G0268362	403.6784	-0.02704952	0.16560897	0.8310227	0.9135685
DDB_G0268364	206.4607	0.08155758	0.15266987	0.4996197	0.6970576
DDB_G0268366	65.95914	-0.04157833	0.21689439	0.7759353	0.8832039
DDB_G0268368	2457.035	-0.6040021	0.15947455	1.516016e-05	0.0002358711
DDB_G0268370	0.9235481	0.08167778	0.57796068	0.5021985	NA
DDB_G0268374	1014.284	-0.3191892	0.2699022	0.0676742	0.1825795
DDB_G0268376	2.669159	-0.08468668	0.47845226	0.567673	NA
DDB_G0268382	4.663917	0.4102456	0.73780816	0.05812803	0.1640441
DDB_G0268384	909.7542	0.549337	0.18032363	0.0002406842	0.002389206
DDB_G0268386	847.1012	0.1026615	0.13353266	0.3535202	0.5625998
DDB_G0268388	45.7764	-0.03737098	0.23116836	0.8033374	0.8983698
DDB_G0268390	1.76924	0.09903466	0.5254675	0.4851674	NA
DDB_G0268394	715.8948	-0.3655767	0.14242028	0.002034919	0.0130866
DDB_G0268396	648.6375	-0.02765446	0.11704838	0.7839797	0.8880126
DDB_G0268398	4.282885	0.03655546	0.42413231	0.8091033	0.9014003
DDB_G0268402	926.9233	-0.108071	0.13768679	0.3388195	0.5459834
DDB_G0268404	493.0412	-0.05458826	0.12322067	0.6019523	0.7715934
DDB_G0268408	0.6315395	0.03845165	0.6086456	0.6828049	NA
DDB_G0268410	127.3862	0.02669811	0.14867609	0.8220588	0.9083768
DDB_G0268412	491.4018	0.2546562	0.12757007	0.01771562	0.06928993
DDB_G0268420	131.1207	-0.01447068	0.23091528	0.9230371	0.9597959
DDB_G0268422	50.83491	-0.1107051	0.21478723	0.4506183	0.6553603
DDB_G0268424	513.7797	-0.0350213	0.14174245	0.7610008	0.8755753
DDB_G0268426	1072.735	-0.08699122	0.14546595	0.457741	0.6617094
DDB_G0268428	15.54369	0.1294903	0.3355934	0.4424683	0.6475176
DDB_G0268430	1281.857	-0.03696919	0.17783987	0.7795154	0.8857595
DDB_G0268432	156.9276	0.1050232	0.17111668	0.4179157	0.6262906
DDB_G0268434	113.7495	0.4255592	0.23367595	0.0115565	0.05006043
DDB_G0268438	6.912805	0.1995525	0.47235384	0.253971	0.4551626
DDB_G0268442	155.9605	0.267256	0.16799598	0.04065988	0.1265223
DDB_G0268444	86.21262	-0.0110495	0.1838461	0.9344753	0.9651054
DDB_G0268446	201.8795	-1.057652	0.45926032	0.0003736765	0.003440874
DDB_G0268448	276.4489	0.1551636	0.17286412	0.2362524	0.4343102
DDB_G0268450	23.75933	0.1668016	0.30760832	0.3277908	0.5340982
DDB_G0268452	106.3957	-0.05402533	0.19859084	0.6999173	0.8383846
DDB_G0268454	2.766445	-0.006197061	0.42287021	0.9670847	NA
DDB_G0268456	5.388289	0.1313483	0.56695864	0.3553866	0.5644552
DDB_G0268458	0.5560448	0.02812583	0.57282094	0.7987579	NA
DDB_G0268460	1.177445	0.01452854	0.51563913	0.9108237	NA
DDB_G0268462	414.1859	-0.2396431	0.24479851	0.1384951	0.3039939
DDB_G0268464	0.09427075	-0.009296721	0.60682469	0.9179156	NA
DDB_G0268470	51.72909	0.3172844	0.46166691	0.1132824	0.2623443
DDB_G0268472	1682.38	0.3485303	0.12174048	0.0008796372	0.006810094
DDB_G0268474	2001.811	2.506595	0.38375194	1.915629e-12	1.675061e-10
DDB_G0268476	6.613552	0.1792799	0.5060379	0.2823898	0.4873556
DDB_G0268478	190.6956	0.1071572	0.16891916	0.4049869	0.6139944
DDB_G0268480	171.5367	0.01040766	0.15187596	0.9310545	0.9635133
DDB_G0268482	3.713484	0.09640122	0.41501709	0.5461984	0.7313439
DDB_G0268484	12.49275	0.04833386	0.36671375	0.7621219	0.8763236
DDB_G0268490	26.75953	-2.15996	0.56914789	1.499232e-06	3.33557e-05
DDB_G0268492	377.3885	0.1250578	0.12343174	0.2322015	0.4289605
DDB_G0268494	35.02969	-0.08855268	0.26678863	0.578084	0.7547208
DDB_G0268496	853.6927	0.325119	0.1334855	0.003688443	0.02088636
DDB_G0268498	1826.891	-0.1066681	0.23189945	0.4825556	0.6843384
DDB_G0268500	328.4851	-0.2474617	0.25243774	0.1327895	0.2947973
DDB_G0268502	84.88136	-0.8215954	0.30893491	0.0003155346	0.003000506
DDB_G0268504	14452.13	-0.08165144	0.17500743	0.5335712	0.722065
DDB_G0268506	2957.142	-0.8995267	0.11839197	1.83856e-15	2.990747e-13
DDB_G0268508	3.777345	0.00117048	0.57602579	0.9912484	0.9948864
DDB_G0268510	1.492333	-0.1594849	0.66920108	0.1975834	NA
DDB_G0268512	489.0199	-0.05764232	0.10731092	0.5418617	0.728597
DDB_G0268516	301.724	0.1026558	0.1343469	0.3555503	0.5646358
DDB_G0268518	150.6901	0.6490321	0.19508233	7.396814e-05	0.0009128673
DDB_G0268520	687.1721	-0.1628741	0.1097775	0.08924078	0.2209958
DDB_G0268522	57.39342	0.02669416	0.20354339	0.8505373	0.9241052
DDB_G0268524	2.261676	0.1470087	0.61812853	0.2746407	NA
DDB_G0268526	265.1383	-0.08751867	0.13118569	0.4233648	0.6313531
DDB_G0268528	11.0722	-1.030965	0.96874865	0.005120154	0.0271662
DDB_G0268534	396.4758	0.1975869	0.15708341	0.1104434	0.2573439
DDB_G0268536	319.9205	-0.3997473	0.18429702	0.005400817	0.0281599
DDB_G0268538	1572.05	-0.09629207	0.13966381	0.3985593	0.6075925
DDB_G0268540	0.68232	0.04221992	0.60884741	0.6567714	NA
DDB_G0268544	2.917796	0.06984061	0.4245055	0.6516786	NA
DDB_G0268546	28.62004	-0.1221118	0.2835008	0.4558261	0.6603604
DDB_G0268548	1057.831	0.002661841	0.13320469	0.9807794	0.9896405
DDB_G0268550	5.044265	-0.09858455	0.39980274	0.5421825	0.7288545
DDB_G0268552	161.6084	-0.1790499	0.15949775	0.1514763	0.3226917
DDB_G0268554	43.46595	0.9715955	0.45488123	0.0007191627	0.005815165
DDB_G0268556	2168.899	-0.05864594	0.25356007	0.7063547	0.8425168
DDB_G0268558	274.939	0.5809346	0.26346288	0.002494261	0.01544197
DDB_G0268560	447.2379	-0.1646264	0.12956207	0.1286165	0.2882564
DDB_G0268562	1.13402	0.1399087	0.62090663	0.283651	NA
DDB_G0268564	254.3151	0.006015779	0.1622686	0.9616839	0.9783364
DDB_G0268566	206.7691	0.1588291	0.18918316	0.2505669	0.451617
DDB_G0268568	0.5381694	-0.009941563	0.60387618	0.9139948	NA
DDB_G0268570	169.7831	0.02729279	0.19997441	0.8459104	0.9212077
DDB_G0268572	18.87767	-0.07612671	0.3356524	0.6415268	0.7992489
DDB_G0268574	1630.516	0.2220223	0.1684946	0.08747836	0.217875
DDB_G0268576	345.3607	-0.3093027	0.15174614	0.01165978	0.05037239
DDB_G0268578	1067.28	-0.4383603	0.22972554	0.00892772	0.04130627
DDB_G0268580	14.78868	0.1436934	0.33316865	0.3981813	0.6074499
DDB_G0268582	35.9183	0.1234978	0.32179962	0.4609897	0.665042
DDB_G0268584	27.52298	-2.081556	0.50083199	3.834539e-07	1.042255e-05
DDB_G0268586	574.984	-0.472772	0.16034625	0.0004054033	0.003670104
DDB_G0268588	57.82507	-0.008380356	0.20703646	0.9531873	0.974615
DDB_G0268590	105.9726	0.07124931	0.18114352	0.5939369	0.7664578
DDB_G0268592	4095.392	-0.1663781	0.15199938	0.1686634	0.3469076
DDB_G0268594	30.47799	-0.8740491	0.44799695	0.00149415	0.01032089
DDB_G0268596	0.465052	0.05939347	0.62314007	0.5220359	NA
DDB_G0268598	0.6761864	-0.06987255	0.61949933	0.4804364	NA
DDB_G0268600	1806.212	0.04785592	0.3334204	0.7672612	0.8783959
DDB_G0268604	1.013741	-0.01443824	0.55574761	0.9009977	NA
DDB_G0268606	838.5586	0.6597792	0.39042083	0.00568222	0.0292807
DDB_G0268608	7.113926	-0.1508079	0.42414282	0.3702569	0.5796673
DDB_G0268610	5.211949	-0.1242425	0.40477974	0.4520651	0.6566178
DDB_G0268612	5.048218	0.1693476	0.47091771	0.3134964	0.5187118
DDB_G0268614	1239.887	0.01996326	0.17727564	0.8795769	0.9385711
DDB_G0268616	2262.832	0.172331	0.12084602	0.09430314	0.2293036
DDB_G0268618	902.8232	-0.2146421	0.09897941	0.01495088	0.06079521
DDB_G0268620	1855.258	0.1208785	0.11699293	0.2298672	0.4255843
DDB_G0268622	1307.701	0.4263396	0.43506772	0.04973718	0.1466376
DDB_G0268624	246.3223	0.3043092	0.26460809	0.07688452	0.1995989
DDB_G0268626	954.0182	1.570946	0.25377764	5.993616e-12	4.761126e-10
DDB_G0268628	199.8984	0.0208208	0.14478022	0.8584239	0.9283182
DDB_G0268630	2313.457	0.1628417	0.14847547	0.1711385	0.3499714
DDB_G0268632	20703.03	-0.24911	0.11463323	0.01186668	0.05099282
DDB_G0268634	275.481	-0.3026737	0.18200869	0.02901334	0.09819097
DDB_G0268636	680.5301	0.02960309	0.13019044	0.7855067	0.8881832
DDB_G0268638	1142.874	-0.6222579	0.19967782	0.0001596799	0.001699236
DDB_G0268640	1083.629	-3.744602	0.49320153	1.240396e-15	2.057598e-13
DDB_G0268642	583.0295	-0.2911815	0.14061816	0.01189157	0.05106085
DDB_G0268644	163.0891	-1.684364	0.9240779	0.000443181	0.003914708
DDB_G0268646	1847.094	-0.09276679	0.12820829	0.3885288	0.597472
DDB_G0268650	4686.635	-0.2721289	0.12420621	0.009812935	0.04436469
DDB_G0268652	513.0687	0.1815518	0.12749406	0.09004594	0.2220634
DDB_G0268654	7.779514	-1.101603	0.95605566	0.003896894	0.02175962
DDB_G0268656	29.47473	-0.7169395	0.39107552	0.003390018	0.0195498
DDB_G0268660	891.5251	0.4940611	0.28686114	0.01078409	0.04749884
DDB_G0268662	1575.585	-0.0604575	0.10919591	0.5277826	0.7185317
DDB_G0268664	8364.317	-0.1329533	0.12056441	0.1963036	0.3835111
DDB_G0268666	34.02658	0.03894715	0.2421955	0.7988001	0.8961179
DDB_G0268668	95.24618	-0.07721267	0.23598128	0.611771	0.7791689
DDB_G0268670	1.195726	-0.07310451	0.57330136	0.5447178	NA
DDB_G0268674	2.803686	0.1270015	0.51340963	0.4025586	NA
DDB_G0268678	372.8454	0.3160368	0.30916733	0.08722108	0.2175595
DDB_G0268680	2698.653	-0.2743609	0.21752303	0.07394578	0.1944309
DDB_G0268682	21.09565	0.1141725	0.26936426	0.4781044	0.680507
DDB_G0268684	426.638	-0.1725475	0.13593715	0.1236763	0.2800781
DDB_G0268686	793.0741	-0.2498232	0.16987278	0.05678765	0.1614326
DDB_G0268690	0.1885415	-0.02188736	0.6084247	0.8092776	NA
DDB_G0268692	3.357392	0.1505756	0.50724676	0.3436176	NA
DDB_G0268694	1.209117	0.0003879382	0.52117283	0.9975758	NA
DDB_G0268696	1928.731	-0.142101	0.13783315	0.2089727	0.3992567
DDB_G0268698	427.1944	-0.2553203	0.15027235	0.03457428	0.1124014
DDB_G0268700	6.246894	0.1255874	0.38722244	0.4514043	0.6561725
DDB_G0268702	4529.32	-0.006997632	0.10577068	0.9403462	0.9682432
DDB_G0268704	110.2699	-0.2248636	0.21334892	0.1335344	0.295985
DDB_G0268706	647.0613	-0.03295827	0.10347215	0.7199108	0.8509453
DDB_G0268708	95.47543	0.05134233	0.17082829	0.6909654	0.831261
DDB_G0268710	141.4091	-0.01065853	0.15734968	0.9309099	0.963452
DDB_G0268712	2.356633	0.05555388	0.43022151	0.7149324	NA
DDB_G0268714	393.1468	0.5717852	0.26802783	0.003080874	0.01824265
DDB_G0268716	27.33378	0.04001968	0.24365323	0.793843	0.8927766
DDB_G0268718	461.7471	0.5098338	0.33162796	0.0145492	0.05954826
DDB_G0268720	469.2988	-0.01404328	0.11228167	0.8858658	0.9417965
DDB_G0268722	1.747124	-0.03258565	0.51070025	0.8058492	NA
DDB_G0268724	0.6700082	-0.03863516	0.57140914	0.7317672	NA
DDB_G0268730	3.102936	0.1006828	0.41972206	0.5288065	NA
DDB_G0268732	1.191525	-0.163553	0.59316673	0.2686199	NA
DDB_G0268734	1.444044	0.1091578	0.63476002	0.3222353	NA
DDB_G0268736	1.152773	0.04878432	0.50953891	0.7178612	NA
DDB_G0268738	0.5883321	-0.01318007	0.60454617	0.8859831	NA
DDB_G0268740	9.229886	-0.2438316	0.40503724	0.1899586	0.3745382
