gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0267974	734.9604	0.2394175	0.27118719	0.1167364	0.4046503
DDB_G0267976	608.1554	0.1803242	0.2197687	0.1558677	0.4505294
DDB_G0267978	6336.862	-0.02624755	0.15584625	0.7795433	0.8975567
DDB_G0267980	203.7767	0.239727	0.31827517	0.1362828	0.4283991
DDB_G0267982	5698.838	-0.056764	0.15797459	0.5429002	0.7664757
DDB_G0267984	467.8708	-0.04956191	0.17909356	0.6388047	0.8255255
DDB_G0267986	4.374251	0.06174997	0.34901594	0.5903069	NA
DDB_G0267988	80.05835	0.02288359	0.27583414	0.863709	0.9421934
DDB_G0267990	1071.094	0.1015386	0.1870568	0.3472895	0.6289482
DDB_G0267992	875.7158	0.00750096	0.14704328	0.933011	0.9746285
DDB_G0267994	2216.168	-0.1549542	0.22726884	0.2296412	0.5223643
DDB_G0267996	927.9721	0.2164087	0.28141251	0.1561776	0.4507938
DDB_G0267998	136.2906	0.03610697	0.32557637	0.7702864	0.8921988
DDB_G0268000	850.9854	-0.3391307	0.37842475	0.05489277	0.3035037
DDB_G0268004	1472.106	0.2233614	0.29853606	0.1539363	0.4487088
DDB_G0268006	71.8871	0.01482111	0.24033221	0.9085716	0.9628931
DDB_G0268008	373.6216	0.4576124	0.39764021	0.0204288	0.1982959
DDB_G0268010	63.27053	-0.111336	0.33254381	0.4030301	0.6713167
DDB_G0268012	1153.106	-0.03186148	0.28698306	0.8109197	0.9150319
DDB_G0268014	517.4787	0.03569706	0.16088244	0.7106632	0.8644697
DDB_G0268016	11.60126	0.2065108	0.39898622	0.1243558	0.4128784
DDB_G0268018	327.7476	0.04640758	0.20332385	0.692072	0.8537519
DDB_G0268020	2847.738	0.1214874	0.18473782	0.2536139	0.5470876
DDB_G0268022	59.84871	0.3175061	0.38472557	0.06316058	0.3199586
DDB_G0268024	2020.435	0.05549535	0.19789459	0.6284756	0.820015
DDB_G0268026	5298.57	-0.0437913	0.25272164	0.7403116	0.8788368
DDB_G0268028	23145.54	-0.24251	0.46380146	0.05481694	0.3032466
DDB_G0268030	275.7573	0.2093524	0.28561077	0.170221	0.4643193
DDB_G0268032	31.91665	0.4852544	0.41595203	0.01574135	0.1756396
DDB_G0268034	11114.32	-0.1801936	0.25195833	0.1994064	0.4935501
DDB_G0268036	665.8191	-0.07517019	0.17145501	0.4529595	0.707374
DDB_G0268038	1609.144	-0.02218859	0.1827016	0.837329	0.9295295
DDB_G0268040	256.9106	0.1002436	0.18857161	0.3573625	0.6363237
DDB_G0268042	3668.246	-0.2159281	0.22164146	0.09999064	0.3818719
DDB_G0268044	7610.511	-0.02901522	0.12976713	0.7094782	0.8640568
DDB_G0268046	0.7094273	-0.0334549	0.41938067	0.4490103	NA
DDB_G0268048	115.1698	0.1284128	0.21488574	0.2941584	0.5882645
DDB_G0268050	1.387462	-0.01163811	0.38249394	0.8826254	NA
DDB_G0268052	1382.647	-0.1387141	0.28687543	0.335276	0.6188568
DDB_G0268054	21.65008	0.03366539	0.26675741	0.8007481	0.9101077
DDB_G0268056	1230.461	0.03015329	0.14306412	0.7260552	0.8714988
DDB_G0268058	15.25829	-0.03541673	0.33283553	0.768139	0.891733
DDB_G0268060	1731.757	-0.2852401	0.29610082	0.08350888	0.3578816
DDB_G0268062	235.5966	0.4838788	0.32816829	0.01467306	0.1693872
DDB_G0268064	242.4252	0.1556174	0.28162346	0.284762	0.5777481
DDB_G0268066	270.7507	0.09078761	0.24006505	0.4889539	0.7292089
DDB_G0268068	1503.044	0.08977621	0.17996292	0.3898225	0.6626335
DDB_G0268070	526.7079	0.05576659	0.14050007	0.4985364	0.7358256
DDB_G0268072	437.0978	-0.05165699	0.28582673	0.700901	0.858789
DDB_G0268074	211.2859	-0.1278345	0.25423263	0.351701	0.6327579
DDB_G0268076	1528.13	-0.2888828	0.4857543	0.03656555	0.2557768
DDB_G0268078	806.9812	-0.4666113	0.24795247	0.008286787	0.1299701
DDB_G0268080	1452.688	0.02578128	0.14587897	0.7695065	0.8918691
DDB_G0268082	1.099539	0.002692333	0.39032068	0.9692684	NA
DDB_G0268084	718.6135	0.2528534	0.24470604	0.08157185	0.3540372
DDB_G0268088	1281.786	-0.113033	0.21348655	0.3523853	0.633482
DDB_G0268090	875.933	-0.8042991	0.28609375	0.0002298713	0.01876293
DDB_G0268092	80.08696	0.0818009	0.20357296	0.484349	0.725597
DDB_G0268094	161.5064	-0.1130732	0.29789836	0.4211092	0.6859425
DDB_G0268096	77.95003	0.3515489	0.44886171	0.0343038	0.2507211
DDB_G0268098	2503.389	0.2153814	0.21543265	0.09353588	0.3744709
DDB_G0268100	387.084	0.02962992	0.15754451	0.7541192	0.8846033
DDB_G0268102	4470.511	-0.04890036	0.21090104	0.684321	0.8494396
DDB_G0268104	4752.378	-0.1202897	0.17631618	0.235996	0.5291875
DDB_G0268106	7.186522	-0.008478044	0.3702078	0.9255642	NA
DDB_G0268108	10.48211	-0.1063219	0.35215083	0.3889051	0.6617745
DDB_G0268110	410.7068	0.05661579	0.15197515	0.5276077	0.7566396
DDB_G0268112	170.1067	0.1136495	0.20393605	0.330941	0.6158532
DDB_G0268114	120.9154	0.0398888	0.23485009	0.7555384	0.8850931
DDB_G0268116	234.5231	0.1778605	0.21730299	0.1571578	0.4522111
DDB_G0268118	1078.937	-0.3592286	0.18299526	0.008838041	0.1335154
DDB_G0268120	1.050206	-0.04566925	0.3972409	0.5218748	NA
DDB_G0268122	55.08009	-0.002797125	0.28763003	0.9831358	0.9924174
DDB_G0268124	3.613644	0.127286	0.39522946	0.2298762	NA
DDB_G0268126	360.0022	0.1750669	0.22281659	0.1717927	0.4662147
DDB_G0268130	523.3383	0.1632025	0.27897367	0.2634672	0.5576417
DDB_G0268132	1557.18	0.02449382	0.16684897	0.8063521	0.9120119
DDB_G0268134	1740.031	0.06157661	0.26615479	0.6477396	0.8297031
DDB_G0268136	75.35643	-0.05008973	0.3247513	0.6897525	0.8520338
DDB_G0268138	211.6216	-0.02542603	0.21805929	0.8359811	0.9287669
DDB_G0268140	3149.787	0.7093512	0.31708541	0.001291854	0.05226904
DDB_G0268142	1098.033	0.5364299	0.36480251	0.01023674	0.1436595
DDB_G0268144	5424.445	0.1002696	0.32114489	0.4561329	0.709368
DDB_G0268146	120.0669	0.325502	0.39295148	0.0572995	0.3105699
DDB_G0268148	64.88968	0.1347827	0.29590956	0.3483911	0.6296685
DDB_G0268150	1.752329	0.01558374	0.39365271	0.8166473	NA
DDB_G0268152	28.76884	0.3178598	0.38684747	0.06239072	0.3188168
DDB_G0268154	1030.045	-0.2544701	0.30821026	0.1172001	0.4052433
DDB_G0268156	455.0978	0.02682006	0.13285276	0.7373668	0.8779516
DDB_G0268158	323.5874	-0.264163	0.34258415	0.1092795	0.3950339
DDB_G0268160	100.4365	-0.07533958	0.26934075	0.5796639	0.789627
DDB_G0268162	584.3132	-0.102463	0.2477581	0.4442766	0.7023082
DDB_G0268164	704.7677	-0.1283497	0.23661833	0.3295648	0.6149797
DDB_G0268166	8.374562	-0.1028347	0.33036186	0.4363681	0.6969613
DDB_G0268168	1170.741	0.09750205	0.15098812	0.2581029	0.5521093
DDB_G0268170	2.282001	-0.04601215	0.37596021	0.6133295	NA
DDB_G0268172	5.105039	0.1505996	0.41605645	0.1518082	NA
DDB_G0268174	16.49264	-0.0464369	0.35484096	0.6672084	0.8393761
DDB_G0268176	45.22733	0.2015726	0.31419597	0.19163	0.4866953
DDB_G0268178	27.59993	0.09458947	0.3822986	0.3508336	0.631804
DDB_G0268180	377.8551	0.2577209	0.31051357	0.1142671	0.4014088
DDB_G0268182	413.3434	0.4652245	0.34698821	0.01878052	0.1927962
DDB_G0268184	310.5264	-0.1325154	0.35230132	0.309808	0.6003538
DDB_G0268186	607.4128	0.02234807	0.2051729	0.8498159	0.9363351
DDB_G0268188	198.0103	0.2000782	0.31473012	0.1941882	0.4887751
DDB_G0268190	1250.525	-0.2188085	0.29513514	0.1594907	0.4542099
DDB_G0268192	8.174107	-0.02992422	0.32799838	0.8062854	NA
DDB_G0268194	200.6275	-0.03086323	0.1865501	0.7786255	0.8969759
DDB_G0268196	423.9678	0.1080155	0.1807157	0.3001168	0.5930505
DDB_G0268198	216.6023	0.5943943	0.33365044	0.005137357	0.1030041
DDB_G0268200	5.695117	-0.2559528	0.47837837	0.04503204	NA
DDB_G0268202	21.03641	0.3599171	0.45329166	0.03169449	0.2420366
DDB_G0268204	767.6695	-0.139212	0.34475183	0.3036501	0.5959028
DDB_G0268206	20.35273	-0.07194557	0.35753654	0.5185491	0.7503875
DDB_G0268208	151.6424	0.05811183	0.31125411	0.6572947	0.8340276
DDB_G0268210	215.5263	-0.02854472	0.25715605	0.8291535	0.9245521
DDB_G0268212	35123.43	0.8208089	1.92677647	NA	NA
DDB_G0268214	1391.407	-0.4022428	0.41952474	0.02904691	0.2326155
DDB_G0268216	913.4606	0.01925067	0.1915754	0.8638391	0.9421934
DDB_G0268218	1476.665	-0.02978622	0.13399093	0.7113298	0.8647191
DDB_G0268220	202.7916	-0.04015047	0.14058509	0.6320005	0.8218587
DDB_G0268222	6432.194	0.003829237	0.18701084	0.9722932	0.9893516
DDB_G0268224	404.2724	0.006450107	0.14088379	0.9399656	0.9783475
DDB_G0268226	193.726	-0.2910732	0.3860286	0.07615858	0.3443679
DDB_G0268228	923.4188	-0.3046958	0.25298331	0.04961644	0.2912472
DDB_G0268230	211.9694	0.02418939	0.21632566	0.8430886	0.9332241
DDB_G0268232	2065.471	0.03463842	0.13197709	0.6604113	0.8358121
DDB_G0268234	14.3448	0.07705013	0.30112282	0.5692097	0.7830726
DDB_G0268236	4702.039	-0.1633452	0.17523824	0.1129245	0.4005553
DDB_G0268238	223.5988	-0.02400683	0.14035625	0.7769932	0.8961811
DDB_G0268240	48.40686	0.1487216	0.27398098	0.3000393	0.5930505
DDB_G0268242	16.85276	0.1031986	0.35629304	0.3911621	0.6637061
DDB_G0268244	2772.983	0.005122541	0.09605068	0.9290667	0.9733121
DDB_G0268246	43.79465	0.09631052	0.23352758	0.4564424	0.7094137
DDB_G0268248	2496.994	-0.2692578	0.4474229	0.05549132	0.3047846
DDB_G0268250	609.0825	-0.2502115	0.39894999	0.09291825	0.3734337
DDB_G0268252	234.5506	0.3340572	0.29976025	0.05274672	0.2990053
DDB_G0268254	11.09936	0.1855769	0.37599059	0.1740392	0.4679203
DDB_G0268256	4.295967	0.05317694	0.38011941	0.5516674	NA
DDB_G0268258	481.6643	-0.7428797	0.31517425	0.0008474429	0.04208129
DDB_G0268260	358.5259	-0.2228571	0.2044306	0.07318727	0.3403963
DDB_G0268264	3698.51	-0.2038858	0.24430182	0.1441979	0.4396181
DDB_G0268266	1039.066	-0.0496219	0.17311695	0.6279599	0.8197047
DDB_G0268268	361.1387	-0.2552129	0.29114329	0.1099888	0.3958239
DDB_G0268270	1689.921	0.1019834	0.21966477	0.4114483	0.6788968
DDB_G0268272	1009.284	-0.098068	0.33761428	0.4445779	0.7024881
DDB_G0268274	20.84324	0.07434859	0.26736399	0.5839258	0.7912033
DDB_G0268276	3.739861	-0.00976063	0.36682971	0.9172164	NA
DDB_G0268278	1418.102	-0.06509396	0.29773564	0.6284032	0.820015
DDB_G0268280	62.05978	0.2309847	0.34225966	0.1440769	0.4393839
DDB_G0268284	533.8541	-0.2701521	0.41061555	0.07463279	0.3422423
DDB_G0268286	315.8538	-0.06699441	0.28166734	0.6219264	0.8157874
DDB_G0268288	259.4221	0.1280058	0.21069094	0.2875941	0.5812379
DDB_G0268292	49.02401	0.1338675	0.28936886	0.350816	0.631804
DDB_G0268294	0.7004442	0.01541119	0.41412961	0.7188259	NA
DDB_G0268300	1.936019	-0.1044439	0.40146534	0.2596203	NA
DDB_G0268302	6380.925	0.1019298	0.19137087	0.3559156	0.6350835
DDB_G0268304	1159.182	-0.09746746	0.35945198	0.4046196	0.672321
DDB_G0268306	88.90288	0.09149544	0.22399393	0.4668288	0.7143637
DDB_G0268308	13.69493	0.08409457	0.3208402	0.5235158	0.7535973
DDB_G0268310	79.8589	-0.1010013	0.30051788	0.4662313	0.7141173
DDB_G0268312	1.304347	-0.06106997	0.3942173	0.4439908	NA
DDB_G0268314	54.27772	0.1287995	0.24501161	0.338559	0.6212287
DDB_G0268316	1415.16	-0.2929174	0.30234995	0.07963646	0.3516078
DDB_G0268318	1329.217	0.1207799	0.22102068	0.3341947	0.61799
DDB_G0268320	6034.613	-0.2532996	0.23727204	0.07520039	0.3426541
DDB_G0268322	31.67006	0.2118193	0.42323216	0.09582599	0.3763732
DDB_G0268324	3.096863	0.00275361	0.35860971	0.978203	NA
DDB_G0268326	2.706909	-0.03272539	0.36449963	0.7391886	NA
DDB_G0268328	1704.489	0.07179698	0.21209992	0.5522439	0.7723994
DDB_G0268330	1107.193	0.128566	0.2030966	0.2698954	0.5636066
DDB_G0268332	429.5483	-1.340416	0.43897327	1.946463e-06	0.0004915411
DDB_G0268334	544.4156	0.00839657	0.15129657	0.9270166	0.9719796
DDB_G0268336	145.1116	1.009793	0.38591672	7.008892e-05	0.008260951
DDB_G0268338	9.586812	-0.110703	0.32482205	0.4138671	0.6804189
DDB_G0268340	11.27976	0.117587	0.37230607	0.3092694	0.6003538
DDB_G0268344	30.72319	-0.04403951	0.29107403	0.7414898	0.8792286
DDB_G0268346	2438.264	0.01910493	0.1992564	0.8687414	0.9445325
DDB_G0268348	83.01671	0.4264678	0.38384756	0.0269577	0.2249195
DDB_G0268350	859.3268	-0.3873991	0.39234267	0.03611621	0.2550468
DDB_G0268352	183.0424	0.2266925	0.319465	0.1532345	0.4480163
DDB_G0268354	2685.348	-0.2086683	0.24748527	0.1397292	0.4347804
DDB_G0268358	708.0111	-0.1424727	0.27309152	0.3180962	0.6060237
DDB_G0268360	644.2551	-0.02945444	0.14330384	0.7327132	0.8754411
DDB_G0268362	355.8872	0.1127465	0.21401485	0.354567	0.6348539
DDB_G0268364	237.441	-0.03447496	0.18261706	0.7491432	0.8823631
DDB_G0268366	97.418	0.1416121	0.29671409	0.3278351	0.6137482
DDB_G0268368	4639.481	-0.2631066	0.2877977	0.1000587	0.3818719
DDB_G0268370	1.733981	0.1214162	0.46004735	0.08394147	NA
DDB_G0268374	2824.939	-0.5285714	0.41634805	0.01111198	0.1501319
DDB_G0268376	3.358876	-0.03296228	0.36467938	0.7370755	NA
DDB_G0268382	11.02181	-0.2491781	0.42565805	0.07506534	0.3423387
DDB_G0268384	1110.815	0.009194908	0.12147234	0.9007564	0.9603877
DDB_G0268386	753.9397	0.2203871	0.2055018	0.07680306	0.3457522
DDB_G0268388	63.45287	0.3523663	0.34749333	0.05135675	0.2966343
DDB_G0268390	4.619026	0.07013639	0.35349308	0.5371044	NA
DDB_G0268394	1383.147	0.003183633	0.13627131	0.9693768	0.9881895
DDB_G0268396	760.4398	0.3880749	0.2713946	0.0248715	0.2185931
DDB_G0268398	16.06955	0.05173731	0.28454643	0.7006164	0.8585664
DDB_G0268400	6.535994	-0.2152779	0.40397653	0.1122714	NA
DDB_G0268402	1210.764	0.0166038	0.15245589	0.8570208	0.9391125
DDB_G0268404	979.1894	0.08869792	0.22734454	0.4846973	0.7259803
DDB_G0268406	2.385046	-0.03456319	0.3732243	0.7041807	NA
DDB_G0268410	219.2258	-0.04984446	0.16687891	0.6143541	0.8103713
DDB_G0268412	194.8573	-0.01019245	0.15021483	0.9108393	0.9641678
DDB_G0268420	1204.947	0.06673374	0.29075508	0.6221882	0.8158191
DDB_G0268422	97.91936	0.4262234	0.34450144	0.02658442	0.223758
DDB_G0268424	567.5177	0.3271036	0.2715133	0.04648575	0.2828302
DDB_G0268426	1314.642	-0.02784181	0.16307469	0.7758085	0.895528
DDB_G0268428	7.468628	0.1559717	0.39363734	0.1867386	NA
DDB_G0268430	575.7626	0.03828185	0.21158251	0.7507583	0.8830493
DDB_G0268432	210.8459	0.09655581	0.19393548	0.3882331	0.6613185
DDB_G0268434	519.3577	-0.1957406	0.31415593	0.2018426	0.4960457
DDB_G0268436	2.588663	0.07591095	0.37538654	0.4475908	NA
DDB_G0268438	2.022329	-0.1029136	0.39301272	0.2909441	NA
DDB_G0268440	0.6202242	-0.0522497	0.41607753	0.3540764	NA
DDB_G0268442	208.832	0.1364854	0.25215683	0.3200966	0.6073753
DDB_G0268444	252.4709	0.1281795	0.20215899	0.2693017	0.5635177
DDB_G0268446	1522.543	0.1621831	0.42401216	NA	NA
DDB_G0268448	384.6455	0.3728333	0.38290372	0.04160803	0.2701998
DDB_G0268450	47.04002	0.3415166	0.37322669	0.05469332	0.3028609
DDB_G0268452	432.3136	-0.0308988	0.164073	0.7530412	0.8839279
DDB_G0268454	10.26267	0.09267918	0.38196743	0.3584526	0.6369532
DDB_G0268456	21.18825	0.2743398	0.53888921	0.02426914	0.2172969
DDB_G0268458	24.87715	-0.1516984	0.37455636	0.2284676	0.5216745
DDB_G0268460	16.09445	-0.1599257	0.3762947	0.2111983	0.5058769
DDB_G0268462	674.3209	-0.03677997	0.24979667	0.7795246	0.8975567
DDB_G0268464	1.966102	0.03062823	0.40466978	0.5998546	NA
DDB_G0268466	0.7224303	0.01135758	0.41330073	0.7910096	NA
DDB_G0268470	95.11119	0.09550103	0.48115642	0.06486395	0.3240295
DDB_G0268472	1331.047	0.2520347	0.29901099	0.1169117	0.4049374
DDB_G0268474	1314.186	0.7052389	0.71209591	0.002121979	0.06719201
DDB_G0268476	9.642876	-0.1257092	0.3508571	0.3307498	0.6158532
DDB_G0268478	267.5908	0.1287564	0.18607172	0.2297933	0.5224868
DDB_G0268480	407.0521	0.04099642	0.22093169	0.740745	0.8789945
DDB_G0268482	9.487649	0.2339519	0.37768934	0.1206709	0.4090657
DDB_G0268484	5.516682	0.01829567	0.3361051	0.8757769	NA
DDB_G0268490	394.2584	-0.0684254	0.34840389	0.5566442	0.7755624
DDB_G0268492	592.4553	0.214579	0.21993168	0.09975202	0.3817884
DDB_G0268494	38.16224	0.09249396	0.27965652	0.503396	0.7389233
DDB_G0268496	640.0937	0.08056682	0.20636223	0.4957361	0.7336189
DDB_G0268498	3122.184	0.05160497	0.18745538	0.6383322	0.8255255
DDB_G0268500	799.4475	-0.2903186	0.32466157	0.08690369	0.3633902
DDB_G0268502	162.486	-0.2017285	0.3036999	0.1903396	0.484732
DDB_G0268504	17215.68	0.01227393	0.30284211	0.9247492	0.9701946
DDB_G0268506	2185.481	-0.09766092	0.20484034	0.4055889	0.6733322
DDB_G0268508	23.54592	0.4646011	0.76428744	0.003979465	0.0920734
DDB_G0268510	3.200953	-0.02790947	0.37107232	0.7612674	NA
DDB_G0268512	427.0161	-0.02408298	0.13845576	0.7732884	0.8942089
DDB_G0268516	382.2906	0.288246	0.32563497	0.08866619	0.3661634
DDB_G0268518	190.1852	0.1706395	0.24624253	0.2150591	0.5085703
DDB_G0268520	871.7763	0.02739032	0.18605846	0.8026733	0.9109389
DDB_G0268522	118.1401	0.1923747	0.27283169	0.1931507	0.4877627
DDB_G0268524	55.26867	0.09781841	0.39541308	0.2968857	0.5907027
DDB_G0268526	575.1282	0.04815468	0.20799339	0.6860043	0.8497929
DDB_G0268528	139.6375	0.02390365	0.28264164	0.8575242	0.9392409
DDB_G0268534	313.6395	0.1468233	0.19801395	0.1987569	0.4930979
DDB_G0268536	379.0182	-0.02966059	0.14419943	0.7324926	0.8754411
DDB_G0268538	975.1406	-0.2641736	0.23968973	0.06797947	0.3310907
DDB_G0268540	9.304292	-0.009153109	0.29875479	0.9441922	0.9799944
DDB_G0268542	5.265902	-0.06094698	0.34824516	0.5961798	NA
DDB_G0268544	4.479952	-0.0628825	0.34793933	0.5863815	NA
DDB_G0268546	217.3454	-0.1987191	0.30032629	0.194955	0.4896088
DDB_G0268548	1209.218	0.2745302	0.27126123	0.08041004	0.3519818
DDB_G0268550	72.17078	-0.04976044	0.30003285	0.7075918	0.8631944
DDB_G0268552	433.9454	0.03417583	0.18670838	0.7556268	0.8850931
DDB_G0268554	72.77131	0.3019438	0.34159651	0.07932489	0.3507907
DDB_G0268556	2305.281	0.08317958	0.32240724	0.5259919	0.7555204
DDB_G0268558	501.969	0.3783264	0.29058039	0.03223785	0.2435256
DDB_G0268560	391.8618	0.1601307	0.2889092	0.2756734	0.5695358
DDB_G0268562	2.779234	0.02242182	0.35441915	0.831125	NA
DDB_G0268564	289.2358	0.04947968	0.18005155	0.6409495	0.8263518
DDB_G0268566	118.2284	0.5192639	0.37123432	0.01211204	0.1571759
DDB_G0268570	130.9566	0.1754778	0.31075114	0.2418574	0.5358341
DDB_G0268572	99.48105	-0.06130004	0.28250109	0.6506703	0.8306019
DDB_G0268574	1213.402	0.03980161	0.1075211	0.5207581	0.7518951
DDB_G0268576	676.769	-0.08822297	0.20442889	0.4520185	0.7069904
DDB_G0268578	2838.61	-0.4100738	0.32779187	0.02926007	0.2333749
DDB_G0268580	68.26752	0.1952274	0.36580405	0.1731671	0.4669233
DDB_G0268582	78.27625	-0.009999388	0.20315905	0.9320276	0.9741443
DDB_G0268584	1191.434	-0.1242214	0.36707784	0.3035289	0.5958306
DDB_G0268586	915.3747	-0.1151499	0.20253304	0.3216106	0.6084653
DDB_G0268588	169.6305	0.5271068	0.37759527	0.01138274	0.1517834
DDB_G0268590	162.7209	-0.6719312	0.3746972	0.002908556	0.07870901
DDB_G0268592	8074.878	-0.2284584	0.33548931	0.1491369	0.443622
DDB_G0268594	932.7425	-0.1836077	0.35642643	0.1997642	0.4935501
DDB_G0268596	2.953235	0.1198456	0.42935153	0.1525419	NA
DDB_G0268598	7.374642	-0.02268933	0.38748831	0.7623531	NA
DDB_G0268600	3297.931	0.007873768	0.31494872	0.9503102	0.9818417
DDB_G0268604	0.2834604	0.01890253	0.41540241	0.6554914	NA
DDB_G0268606	672.1688	25.83635	3.83212259	2.844451e-12	1.155301e-08
DDB_G0268608	36.3982	0.08165131	0.36102115	0.4645059	0.7132671
DDB_G0268610	14.51596	0.03975848	0.34209986	0.7305233	0.8742296
DDB_G0268612	4.192716	0.05787806	0.37014007	0.5581315	NA
DDB_G0268614	1304.965	-0.1277673	0.19991398	0.2659132	0.5600316
DDB_G0268616	2186.607	-0.07886686	0.2132094	0.515462	0.7484255
DDB_G0268618	939.6277	-0.05293653	0.15863032	0.573121	0.7856651
DDB_G0268620	3248.751	0.3466781	0.28458485	0.04224703	0.2718368
DDB_G0268622	1116.632	0.6770164	0.50818819	0.003120788	0.08101796
DDB_G0268624	229.6226	0.3538836	0.31761607	0.04744278	0.2846519
DDB_G0268626	163.3421	0.1149147	0.307106	0.4115632	0.6788968
DDB_G0268628	269.7049	0.4143638	0.31407314	0.02638933	0.2235437
DDB_G0268630	1038.208	-0.01656025	0.18981877	0.8819086	0.951121
DDB_G0268632	23367.05	0.01343823	0.14731275	0.8803527	0.9499685
DDB_G0268634	436.5459	0.1033014	0.1735909	0.3022731	0.5946435
DDB_G0268636	930.0543	-0.05746463	0.22674563	0.6485263	0.8299133
DDB_G0268638	3423.586	-0.1748114	0.24036314	0.1976003	0.492135
DDB_G0268640	1521.719	-0.369181	0.50457509	0.02177515	0.205781
DDB_G0268642	1505.34	-0.4639644	0.28080474	0.01261453	0.1582602
DDB_G0268644	2858.595	-0.1713482	0.36994218	NA	NA
DDB_G0268646	1308.516	-0.04876379	0.17917317	0.6444338	0.8276111
DDB_G0268650	3340.259	-0.1493513	0.20816606	0.2119209	0.5061807
DDB_G0268652	606.9473	0.04039794	0.17211207	0.6927056	0.8537519
DDB_G0268654	0.4105137	-0.01015754	0.40819554	0.8357876	NA
DDB_G0268656	223.4861	-0.1280202	0.31838124	0.3618614	0.640028
DDB_G0268660	168.0932	0.4859059	0.34224175	0.01528789	0.1727299
DDB_G0268662	1258.522	0.05941566	0.25197372	0.6541987	0.8326693
DDB_G0268664	6340.251	-0.1201688	0.21962249	0.3342017	0.61799
DDB_G0268666	86.15552	0.2628683	0.30933708	0.1085894	0.3942679
DDB_G0268668	85.67592	0.1714161	0.2857113	0.2466504	0.5407836
DDB_G0268670	0.2687835	-0.01740594	0.41503915	0.6808349	NA
DDB_G0268674	0.7778186	-0.06050628	0.41964871	0.2948348	NA
DDB_G0268676	0.4251906	0.02429174	0.41684602	0.5696145	NA
DDB_G0268678	1721.564	0.1832592	0.37972764	0.1721487	0.4664173
DDB_G0268680	969.1623	-0.04768464	0.13537884	0.5503504	0.7709981
DDB_G0268682	25.01967	0.2224954	0.33482044	0.157001	0.4522111
DDB_G0268684	591.1966	0.1892861	0.26954809	0.1968361	0.4917595
DDB_G0268686	483.5307	-0.2472158	0.30198551	0.1235801	0.4122149
DDB_G0268692	3.929543	0.02356399	0.35518103	0.8218681	NA
DDB_G0268694	2.567106	-0.05438355	0.36923148	0.5815925	NA
DDB_G0268696	3771.953	0.3446343	0.31487086	0.05118807	0.2961426
DDB_G0268698	662.5526	0.08582518	0.20484197	0.4652284	0.7136134
DDB_G0268700	4.627809	0.02436051	0.33938048	0.8329886	NA
DDB_G0268702	3637.454	0.06347061	0.16103065	0.5026127	0.7388745
DDB_G0268704	270.427	-0.0453803	0.15872082	0.6309894	0.8211568
DDB_G0268706	1232.279	-0.02717571	0.18823435	0.8059745	0.9117399
DDB_G0268708	197.8534	0.3426467	0.3643625	0.05522364	0.3043313
DDB_G0268710	317.5808	0.1141129	0.17953143	0.2699591	0.5636349
DDB_G0268712	10.88123	0.1666049	0.36463435	0.2178484	0.5109827
DDB_G0268714	261.1225	0.5203133	0.37471162	0.01205446	0.1570153
DDB_G0268716	54.39854	0.513347	0.38997683	0.01291637	0.1607895
DDB_G0268718	182.3145	-0.07659371	0.16777406	0.4339797	0.6967482
DDB_G0268720	685.53	-0.03534857	0.13814172	0.6689865	0.8404199
DDB_G0268722	3.615805	-0.02175867	0.37922587	0.7938732	NA
DDB_G0268726	0.3871827	0.02289769	0.41645062	0.5909831	NA
DDB_G0268730	1.217275	-0.02686742	0.39170309	0.7068092	NA
DDB_G0268732	20.67967	-0.1505738	0.38343114	0.2140813	0.508234
DDB_G0268734	7.693686	0.02184535	0.36722388	0.8172328	NA
