gene_id	WT1_vegetativ	WT2_vegetativ	WT3_vegetativ	D1_vegetativ	D2_vegetativ	D3_vegetativ
DDB_G0267856	6.35812003	6.54559443	6.35105759	6.94635434	6.31522148	6.6085857
DDB_G0267858	8.46447347	8.35154933	8.665416	7.99486332	8.4554974	8.65125137
DDB_G0267860	5.71370344	5.71389267	5.71270866	5.71674061	5.66611114	5.87508491
DDB_G0267862	5.20249694	5.62077281	5.71270866	5.67234499	5.7993338	5.7128769
DDB_G0267864	5.79177542	5.71389267	6.07735566	6.13028102	6.08046446	6.00337029
DDB_G0267866	8.1646019	8.15745059	7.94029771	8.26684688	7.85441585	8.72712151
DDB_G0267868	5.79177542	5.97837883	5.86808896	6.17396191	5.7993338	5.7128769
DDB_G0267870	8.86991717	8.86599803	8.76430649	8.96923991	8.9856199	9.18001323
DDB_G0267872	8.76984077	8.71793809	7.95618386	7.37817164	8.84342535	8.21269501
DDB_G0267874	8.42535465	8.12504571	8.36396257	8.11678845	8.24994609	7.74544706
DDB_G0267876	5.20249694	5.20249694	5.39619983	5.62311022	5.47093056	5.60677107
DDB_G0267878	7.30859962	7.39620371	8.11986526	7.83583562	7.512197	6.95199668
DDB_G0267880	8.13238907	8.12504571	8.74191521	8.00845121	8.02348405	8.60848638
DDB_G0267882	11.50321558	11.54321704	12.47055019	11.81869301	11.81193905	11.69395545
DDB_G0267884	7.98649836	8.17337508	8.20164193	7.99940745	8.26827166	8.06739054
DDB_G0267886	7.67271148	7.42394241	7.39187326	7.33432848	7.73486455	7.433832
DDB_G0267888	5.86020925	5.62077281	6.13579669	6.0351031	5.85538562	6.02263765
DDB_G0267890	7.75012863	7.74009759	7.74303865	8.76351301	8.49737096	8.171855
DDB_G0267892	8.18043372	8.4129387	8.96497316	9.24053795	8.50764825	8.22699642
DDB_G0267894	8.1646019	7.98730385	7.98741826	8.67939048	7.54342324	7.97162815
DDB_G0267896	5.62061751	5.79199281	5.47622922	5.50044017	5.66611114	5.82598355
DDB_G0267898	5.62061751	5.49877869	5.58903657	5.41336146	5.20249694	5.60677107
DDB_G0267902	6.35812003	6.39224445	6.46244761	6.19498106	6.37238333	6.20810647
DDB_G0267904	9.64241593	9.49200992	9.55571112	9.49404404	9.96273063	9.52689481
DDB_G0267906	9.05966395	8.78108334	9.06194983	9.69849253	9.67023378	9.52461062
DDB_G0267908	7.59058859	7.42394241	7.36765471	7.12495213	6.97134967	7.46400927
DDB_G0267910	7.75012863	7.95988088	7.86223063	8.34335772	7.68948956	7.57371858
DDB_G0267914	8.20385006	8.27268523	8.31293348	9.34772672	7.8947026	8.58661012
DDB_G0267916	7.24724287	7.49083782	7.30506373	7.23391987	8.14793791	7.15709025
DDB_G0267918	8.14858847	8.45242769	8.17491179	8.27803567	8.72111917	8.60413807
DDB_G0267920	5.4986683	5.20249694	5.20249694	5.20249694	5.47093056	5.5160544
DDB_G0267924	11.35924596	11.54622788	11.42465022	11.41028667	11.62075707	11.34876674
DDB_G0267926	5.20249694	5.20249694	5.39619983	5.20249694	5.20249694	5.45868301
DDB_G0267928	8.20385006	8.13321781	8.38735039	8.8846802	8.68544184	8.77232024
DDB_G0267930	6.12492577	6.03056788	6.01417845	6.7839479	6.08046446	5.82598355
DDB_G0267934	5.71370344	5.62077281	5.39619983	5.50044017	5.47093056	5.64507003
DDB_G0267938	7.33821953	7.42394241	7.71035694	7.67325531	7.73486455	7.50802266
DDB_G0267940	6.42440253	6.67938969	6.48845802	6.59474198	6.97134967	6.91420639
DDB_G0267942	9.561287	9.58004166	9.61084661	9.57994228	8.68544184	8.98235147
DDB_G0267944	5.20249694	5.71389267	5.20249694	5.56707929	5.58157579	5.20249694
DDB_G0267946	5.20249694	5.79199281	5.39619983	5.20249694	5.20249694	5.20249694
DDB_G0267948	9.37026906	9.49200992	9.66867472	9.47974657	9.51465966	9.14915701
DDB_G0267950	10.02803606	10.07359144	9.9805933	9.76283724	9.83507451	10.10681265
DDB_G0267952	7.96828001	7.69603896	7.90387009	8.03523356	8.04501585	7.87241025
DDB_G0267954	6.94708058	7.19986707	7.05824313	6.97634107	7.06423165	6.93702273
DDB_G0267956	11.705146	11.69199916	11.96849409	11.74872033	11.39962105	11.24945348
DDB_G0267958	10.01287504	10.16856762	10.17501982	9.49562389	10.77961626	9.83856237
DDB_G0267960	8.77501529	8.72865901	8.81664981	8.9015198	8.9410376	8.59101248
DDB_G0267962	9.2383862	9.23934125	9.34412564	9.4060408	9.17704005	8.65755634
DDB_G0267964	5.20249694	5.49877869	5.47622922	5.50044017	5.47093056	5.5160544
DDB_G0267966	13.95067697	13.8295076	14.05124805	13.39569841	13.58884556	13.2601096
DDB_G0267968	9.561287	9.26524304	9.07093671	8.7555863	9.0001765	8.70092387
DDB_G0267974	9.34969013	9.51683863	10.12344983	9.73771081	9.26993875	9.23700793
DDB_G0267976	7.86353564	7.9224485	7.92826186	8.03080562	8.04501585	8.05778521
DDB_G0267978	13.08410112	13.11106895	13.15848291	12.29069108	12.47120402	12.3566055
DDB_G0267980	8.67886339	8.7339893	8.46078604	8.09578611	8.65347139	8.42567442
DDB_G0267982	13.10694615	13.09136723	13.11276491	12.78948476	12.99158459	12.71040509
DDB_G0267984	9.38382606	9.20915392	9.16623464	8.9228825	9.44738112	9.44107251
DDB_G0267986	5.20249694	5.62077281	5.47622922	5.41336146	5.20249694	5.68022156
DDB_G0267988	6.0302665	6.03056788	5.96884879	6.2551502	6.04074263	5.96322167
DDB_G0267990	7.35278013	7.19986707	7.48451693	7.87610893	7.62329386	7.37664296
DDB_G0267992	8.38511944	8.63484239	8.37570505	8.98285846	8.32768367	8.7548045
DDB_G0267994	10.34054886	10.427403	10.44115802	10.64313076	10.45617717	10.66692668
DDB_G0267996	9.58493808	9.50757812	9.60097814	10.17886064	9.49685423	10.10146589
DDB_G0267998	5.20249694	5.49877869	5.47622922	5.20249694	5.47093056	5.45868301
DDB_G0268000	8.46447347	8.14134228	8.22787063	7.39955359	6.83524886	6.42251743
DDB_G0268004	10.11173415	9.96965889	9.65562655	10.0289641	10.05762645	9.91634418
DDB_G0268006	5.92176773	5.79199281	5.71270866	5.86409041	5.7993338	6.09513513
DDB_G0268008	9.21959536	9.29068475	9.21727666	8.70981373	9.41252062	9.50620504
DDB_G0268010	5.20249694	5.20249694	5.39619983	5.50044017	5.47093056	5.45868301
DDB_G0268012	5.86020925	5.79199281	5.74753596	5.92599803	5.58157579	5.7723869
DDB_G0268014	8.91275534	8.7339893	8.79941509	8.56594402	8.89501698	8.65335614
DDB_G0268016	5.71370344	5.79199281	5.47622922	6.36470663	5.58157579	6.05974117
DDB_G0268018	9.63959601	9.70137814	9.71629091	9.65535109	9.55700361	9.44711735
DDB_G0268020	12.19319625	12.17201716	12.01071238	11.66925642	12.09517612	12.07784215
DDB_G0268022	7.33821953	7.41014628	7.18412855	7.2095905	7.07905365	7.49351322
DDB_G0268024	10.69400005	10.64954307	10.76885292	10.57018726	10.86519885	10.86686283
DDB_G0268026	9.64523032	9.61494668	9.50103008	10.26276359	9.71929125	9.05396948
DDB_G0268028	6.5162447	6.48699019	6.11678443	6.5382359	6.15438443	6.14544329
DDB_G0268030	7.68404553	7.71824707	7.7384177	7.63234212	8.02348405	7.61874438
DDB_G0268032	5.79177542	5.92203132	5.84021483	5.86409041	5.73707542	5.92061637
DDB_G0268034	13.63024392	13.60449044	13.57615648	13.24587517	13.37754829	13.30974932
DDB_G0268036	9.32178379	9.23185387	9.12542867	9.04906845	9.13812389	9.46748133
DDB_G0268038	11.14475485	10.91601288	11.06776085	10.65022609	10.72941661	10.9306591
DDB_G0268040	8.082629	7.97822317	7.90796551	7.85107704	7.90262014	8.23267631
DDB_G0268042	13.69672851	13.52432123	13.45549638	13.07656561	13.35307867	13.25264317
DDB_G0268044	12.89205008	12.94507902	12.99493347	12.88621298	12.82669904	12.74200817
DDB_G0268048	8.24953861	8.16543554	7.95618386	7.72410199	7.86256832	8.28824363
DDB_G0268050	5.4986683	5.20249694	5.47622922	5.41336146	5.47093056	5.45868301
DDB_G0268052	7.61456805	7.30927194	7.61238243	8.07446187	7.87872941	7.53657514
DDB_G0268054	6.72814172	6.51670471	6.5746764	6.52362476	6.6174888	6.68605025
DDB_G0268056	10.76029605	10.92182151	10.92159501	10.47828035	10.62110494	10.67362932
DDB_G0268058	5.20249694	5.49877869	5.47622922	5.20249694	5.73707542	5.38376669
DDB_G0268060	12.02116428	12.07216349	11.99552421	10.90575243	11.61782527	11.13272577
DDB_G0268062	7.46377789	7.72921627	7.63755104	7.6847207	7.84621462	7.77732698
DDB_G0268064	6.42440253	6.51670471	6.36569528	7.41361695	7.64254066	8.2241478
DDB_G0268066	7.21542937	7.21607994	7.29217487	7.39246498	7.331924	7.43890972
DDB_G0268068	9.73778037	9.66853473	9.56462551	9.87380642	9.60764351	10.13922834
DDB_G0268070	8.80060928	8.90898404	9.23655635	9.31228254	8.4013452	8.71911203
DDB_G0268072	7.42324451	7.83430642	8.18164242	7.96728048	7.35586036	7.52237544
DDB_G0268074	7.21542937	7.39620371	7.21888347	7.00560567	7.75259835	6.9594146
DDB_G0268076	6.45594831	5.86045107	6.0568736	6.17396191	6.3442319	6.19286722
DDB_G0268078	7.9774192	8.18126974	8.0662056	8.61943401	7.90262014	8.01205975
DDB_G0268080	10.93692303	11.04082661	10.9191197	10.44846682	10.86519885	10.74145102
DDB_G0268082	5.4986683	5.20249694	5.20249694	5.56707929	5.20249694	5.20249694
DDB_G0268084	9.2606145	9.42471388	9.36031872	9.15903001	9.22424271	9.14469415
DDB_G0268088	10.38830376	10.29754769	10.50990569	10.17689576	10.30680123	9.87663765
DDB_G0268090	7.21542937	6.96749356	6.71849671	7.10732033	7.48021988	7.3334226
DDB_G0268092	6.45594831	6.2872941	6.11678443	6.39858188	6.95515858	6.54662779
DDB_G0268094	6.57323645	6.86489673	6.88258716	6.41508936	6.28528119	6.42251743
DDB_G0268096	5.86020925	5.97837883	6.09731439	6.0351031	6.25432973	6.3346762
DDB_G0268098	13.41077632	13.42601319	13.19002452	12.42286671	13.12040771	12.9177934
DDB_G0268100	9.67583015	9.62354199	9.47424071	8.7152759	9.7835986	9.57624898
DDB_G0268102	10.74466089	10.74961942	10.86149781	10.85997994	10.68751128	10.00330326
DDB_G0268104	13.56091865	13.47580708	13.52752154	13.1819847	13.55445773	13.27110987
DDB_G0268108	6.90642483	6.96749356	6.99428257	6.79550325	5.99881265	6.41044251
DDB_G0268110	8.43851515	8.40624832	8.42736725	8.46229722	8.5872839	8.48612302
DDB_G0268112	7.24724287	7.16680744	7.00246233	6.80694434	7.31978852	7.11869086
DDB_G0268114	9.70848496	9.58298303	9.53123212	8.59590965	9.39614088	9.66704114
DDB_G0268116	7.47701725	7.42394241	7.79730052	7.37817164	7.54342324	7.6407039
DDB_G0268118	10.64570892	10.48505341	10.57615076	10.05487779	10.52918345	10.32302948
DDB_G0268122	5.62061751	5.97837883	5.53749911	5.7952645	6.54983235	6.5780554
DDB_G0268124	5.20249694	5.20249694	5.20249694	5.41336146	5.47093056	5.45868301
DDB_G0268126	8.19608812	8.63484239	8.88765583	8.70433049	8.55299339	8.24115318
DDB_G0268130	9.08482386	9.04785452	9.31118014	9.30868943	9.2273349	9.51888419
DDB_G0268132	9.59370777	9.63208617	9.70020849	9.66520655	9.75821984	9.59160337
DDB_G0268134	10.07675536	10.27047467	10.26748764	10.07822898	10.31261895	9.460327
DDB_G0268136	5.62061751	5.79199281	5.920382	5.86409041	5.66611114	5.74348873
DDB_G0268138	10.55149211	10.57923387	10.45831387	9.13891942	9.87693427	10.00902666
DDB_G0268140	10.64008547	10.66070328	10.92110029	11.87305313	10.84527812	11.29796469
DDB_G0268142	6.57323645	6.07934623	6.36569528	8.58996702	7.70782213	8.75088264
DDB_G0268144	11.04191811	11.20796467	11.432654	13.15282107	10.50271483	12.09233891
DDB_G0268146	5.86020925	6.21005043	6.09731439	6.88404127	5.95430202	6.64799993
DDB_G0268148	6.45594831	6.65391167	6.51382601	6.00934262	6.83524886	6.78449425
DDB_G0268150	5.20249694	5.49877869	5.47622922	5.20249694	5.20249694	5.5160544
DDB_G0268152	6.07902811	6.03056788	6.19035119	6.67431803	5.85538562	6.3733013
DDB_G0268154	8.30822793	8.23531815	8.62923241	8.38183201	8.49737096	8.3044934
DDB_G0268156	8.21156916	8.16543554	8.27262083	8.00845121	8.35647321	8.08640426
DDB_G0268158	7.6263992	7.74009759	7.20509515	6.67431803	7.3439472	6.4578894
DDB_G0268160	6.35812003	6.2872941	6.336192	6.41508936	5.99881265	5.64507003
DDB_G0268162	6.86433588	6.94766368	7.24602152	7.29662828	7.06423165	7.03120759
DDB_G0268164	8.15661816	8.28004058	8.28514851	8.40577924	7.99424448	8.01205975
DDB_G0268166	5.4986683	5.62077281	5.39619983	5.62311022	5.47093056	5.5160544
DDB_G0268168	9.21959536	9.17050193	9.36178178	9.52066782	9.39063913	9.46271574
DDB_G0268172	5.20249694	5.20249694	5.20249694	5.41336146	5.58157579	5.64507003
DDB_G0268176	6.57323645	6.65391167	6.72882515	7.04356801	6.81708108	6.69536275
DDB_G0268178	5.20249694	5.71389267	5.58903657	6.29312457	5.47093056	6.07763852
DDB_G0268180	6.54512563	6.4563897	7.14839471	7.60839298	7.21836629	7.6407039
DDB_G0268182	9.39055679	9.44426555	9.23176071	9.10614252	9.1961083	9.70282007
DDB_G0268184	5.97809553	5.62077281	6.25809424	5.95490074	5.90671814	5.92061637
DDB_G0268186	8.96794178	8.92768066	8.88765583	8.51035333	9.30254632	8.65335614
DDB_G0268188	8.69534742	8.899543	9.57977975	9.67499486	9.10486494	9.5211775
DDB_G0268190	8.58756001	8.54048775	8.4132056	8.14974718	8.46080001	8.12673028
DDB_G0268192	8.74368192	8.64620698	8.57189274	7.37096599	7.45846502	8.07692991
DDB_G0268194	8.07415985	7.84438417	8.01038966	8.09578611	9.10822586	8.52809778
DDB_G0268196	8.40538065	8.50341758	8.20824535	8.2327344	8.4554974	7.95442633
DDB_G0268198	9.28972561	9.52603978	9.25400423	8.52601561	9.29961247	9.37918039
DDB_G0268200	5.62061751	5.20249694	5.20249694	5.41336146	5.20249694	5.38376669
DDB_G0268202	5.4986683	5.49877869	5.39619983	5.75746078	5.73707542	5.38376669
DDB_G0268204	5.86020925	6.03056788	5.89476672	6.27433543	6.04074263	6.04141717
DDB_G0268206	5.20249694	5.20249694	5.47622922	5.41336146	5.47093056	5.20249694
DDB_G0268208	5.71370344	5.49877869	5.78017525	6.2551502	5.95430202	6.38583936
DDB_G0268210	8.84554973	8.89479892	8.63167358	8.35395549	8.42325627	8.55765629
DDB_G0268212	7.92165393	7.32416979	7.59705195	7.63234212	10.54779628	13.21135949
DDB_G0268214	5.62061751	5.62077281	5.39619983	5.20249694	5.7993338	6.25229408
DDB_G0268216	9.49103592	9.40156159	9.78977457	9.84932755	10.90519546	9.2742356
DDB_G0268218	8.98587294	9.16657869	9.18124174	9.59769902	9.31422202	9.29584837
DDB_G0268220	8.18828284	8.27268523	8.10220765	7.63234212	8.00161246	8.12673028
DDB_G0268222	11.99937803	12.02654244	12.0271218	11.92280563	11.74955671	11.82079183
DDB_G0268224	9.6139645	9.62354199	9.58979445	9.20423907	9.6792788	9.48403735
DDB_G0268226	6.0302665	6.21005043	5.94504523	5.67234499	5.73707542	5.85102995
DDB_G0268228	8.25701051	8.16543554	8.25998021	8.26684688	8.24994609	8.12673028
DDB_G0268230	7.16616871	7.45110842	7.30506373	7.08039729	7.35586036	7.23649593
DDB_G0268232	9.70579189	9.958388	10.01626845	10.37925479	9.47363208	9.75048332
DDB_G0268234	6.0302665	6.35853053	6.74920395	6.71205532	6.52628854	6.6284707
DDB_G0268236	13.77606482	13.76749675	13.70541621	13.16041581	13.43630049	13.33036011
DDB_G0268238	8.33667736	8.50966383	8.26315107	7.85612008	7.8947026	8.18364586
DDB_G0268240	7.21542937	7.35346246	6.98604763	6.96642774	6.85313904	7.15709025
DDB_G0268242	5.79177542	5.92203132	5.84021483	5.50044017	5.73707542	5.5643259
DDB_G0268244	11.0630806	11.03011156	11.05519166	11.04089684	11.03220523	11.08866377
DDB_G0268246	5.92176773	6.12525948	6.38011379	6.5382359	6.22227299	6.11225434
DDB_G0268248	5.20249694	5.20249694	5.47622922	5.50044017	5.47093056	5.38376669
DDB_G0268250	5.20249694	5.49877869	5.63434117	5.20249694	5.20249694	5.5160544
DDB_G0268252	9.42702158	9.41813698	9.3081472	8.81016748	9.311312	9.56184281
DDB_G0268254	5.62061751	5.71389267	5.53749911	5.7952645	5.47093056	5.60677107
DDB_G0268258	9.73778037	9.94930728	9.91545357	9.56948188	10.18363415	9.76795729
DDB_G0268260	7.43689453	7.56690054	7.51765082	7.27346923	7.512197	7.30566191
DDB_G0268264	12.400642	12.17979221	12.40962748	11.56428312	11.51945908	11.42528064
DDB_G0268266	8.57572219	8.89003901	8.85468164	8.63394092	9.29667261	8.85680384
DDB_G0268268	7.55379541	7.41014628	7.36765471	8.24038706	7.31978852	7.26576807
DDB_G0268270	11.36607276	11.37476396	11.35969896	11.42937791	11.18740769	10.80716239
DDB_G0268272	5.4986683	5.49877869	5.47622922	5.50044017	5.47093056	5.60677107
DDB_G0268274	6.90642483	6.90699709	6.69755144	6.44730283	6.15438443	6.3733013
DDB_G0268276	5.4986683	5.49877869	5.47622922	5.56707929	5.58157579	5.68022156
DDB_G0268278	5.4986683	5.97837883	5.920382	5.8306795	5.66611114	5.7128769
DDB_G0268280	7.16616871	7.08015406	6.79861673	7.00560567	6.90523847	6.99583874
DDB_G0268284	5.86020925	5.92203132	5.920382	5.7952645	6.15438443	5.82598355
DDB_G0268286	6.32318848	6.21005043	6.0568736	6.43132603	6.22227299	6.05974117
DDB_G0268288	7.63812725	7.71824707	7.94029771	8.19776998	7.73486455	7.50802266
DDB_G0268292	6.67888113	6.75251819	7.49565367	7.39246498	6.79862539	6.39821808
DDB_G0268294	5.71370344	5.20249694	5.58903657	5.20249694	5.20249694	5.20249694
DDB_G0268296	5.62061751	5.20249694	5.39619983	5.20249694	5.20249694	5.20249694
DDB_G0268302	14.228834	13.77136106	13.93695453	13.76812333	13.7346613	13.94536031
DDB_G0268304	5.62061751	5.20249694	5.39619983	5.50044017	5.20249694	5.7128769
DDB_G0268306	7.47701725	7.63886967	7.54464565	7.57784329	7.54342324	7.74947312
DDB_G0268308	6.0302665	6.2872941	6.17255622	6.0351031	5.90671814	6.02263765
DDB_G0268312	5.4986683	5.20249694	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0268314	6.0302665	5.86045107	6.336192	7.41361695	6.25432973	7.62757122
DDB_G0268316	9.2383862	9.14679949	9.67574227	9.3703042	9.01458619	8.13890701
DDB_G0268318	7.38142255	7.94129166	7.92826186	8.72613762	7.31978852	8.33116535
DDB_G0268320	10.12589373	10.10867219	10.19890361	9.82065189	10.09862255	9.57845254
DDB_G0268322	6.8206906	6.86489673	6.77910568	5.7952645	6.6174888	6.68605025
DDB_G0268324	5.71370344	5.71389267	5.47622922	5.41336146	5.20249694	5.5160544
DDB_G0268326	5.62061751	5.20249694	5.47622922	5.56707929	5.20249694	5.45868301
DDB_G0268328	9.8419966	9.96741176	10.33666951	10.21664937	10.10701839	9.41663521
DDB_G0268330	10.76029605	10.89844522	10.62740196	10.08453228	10.62227619	10.41145717
DDB_G0268332	7.13223002	5.79199281	6.0568736	6.88404127	7.71689626	6.69536275
DDB_G0268334	9.37367034	9.50137109	9.51028946	9.27777865	9.83102357	9.04121229
DDB_G0268336	7.83352728	7.82415395	7.83231267	7.84601537	7.97938976	8.07057761
DDB_G0268338	5.71370344	5.79199281	6.0568736	5.75746078	5.66611114	5.7128769
DDB_G0268340	5.20249694	5.71389267	5.58903657	5.56707929	5.66611114	5.20249694
DDB_G0268344	7.94981821	7.80362017	7.76591091	6.76048337	7.15063328	6.68605025
DDB_G0268346	6.12492577	5.86045107	6.25809424	6.88404127	6.15438443	6.44623667
DDB_G0268348	7.52869158	7.24790097	7.74303865	7.69041716	7.69868685	7.30566191
DDB_G0268350	6.6006258	6.88613344	6.8178045	7.06211948	6.70161804	6.98139973
DDB_G0268352	7.99551832	7.89369143	8.44695762	8.97606543	8.35076226	8.63216656
DDB_G0268354	9.0383536	9.1899584	8.97841773	9.3068895	9.01099738	8.88924222
DDB_G0268358	8.7330821	8.78108334	8.7486697	8.16593898	8.63954615	8.71509029
DDB_G0268360	11.08186485	10.99086432	10.72587427	10.25998232	10.63044838	10.84373572
DDB_G0268362	8.350689	8.67422643	9.56842909	9.47013517	8.855498	8.05134455
DDB_G0268364	7.70643283	7.70718849	7.81928792	7.43443384	7.87067265	7.52712551
DDB_G0268366	7.13223002	7.16680744	7.31146033	6.77227555	7.23149074	7.3168376
DDB_G0268368	9.61683513	9.64621449	9.50897035	10.35600376	8.66267953	8.59101248
DDB_G0268370	5.20249694	5.20249694	5.20249694	5.50044017	5.20249694	5.20249694
DDB_G0268374	5.62061751	5.71389267	5.84021483	6.32959511	6.11826808	6.05974117
DDB_G0268376	5.20249694	5.62077281	5.39619983	5.56707929	5.47093056	5.5160544
DDB_G0268382	5.4986683	5.20249694	5.47622922	5.56707929	5.47093056	5.45868301
DDB_G0268384	10.82615458	10.90784127	10.81218889	10.40381705	10.98565035	10.68183616
DDB_G0268386	8.79552718	8.81666364	8.72602879	9.29785573	8.81896864	8.82919597
DDB_G0268388	6.54512563	6.42483405	6.51382601	6.7839479	6.42635083	6.66718845
DDB_G0268390	5.20249694	5.62077281	5.47622922	5.41336146	5.20249694	5.64507003
DDB_G0268394	9.2606145	9.52297928	9.89542311	10.09497682	9.39614088	9.17855888
DDB_G0268396	9.40392423	9.20915392	9.21889325	9.32834098	9.14468388	9.31184666
DDB_G0268398	5.4986683	5.92203132	5.63434117	5.62311022	5.47093056	5.64507003
DDB_G0268400	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.38376669
DDB_G0268402	9.09723967	9.18608821	9.1167789	9.38060585	9.07081389	9.33942098
DDB_G0268404	9.0680999	9.21296233	9.10632965	8.96923991	9.14795262	8.97900918
DDB_G0268406	5.20249694	5.20249694	5.47622922	5.20249694	5.20249694	5.38376669
DDB_G0268408	5.20249694	5.20249694	5.20249694	5.50044017	5.47093056	5.38376669
DDB_G0268410	7.70643283	7.59132154	7.77043962	8.09578611	7.81290971	7.35521187
DDB_G0268412	9.12579737	9.02200967	9.0198662	9.09574374	8.87934065	9.14021732
DDB_G0268420	6.70378162	6.48699019	6.74920395	9.87380642	7.41384945	8.74694993
DDB_G0268422	5.92176773	6.35853053	6.39432132	6.60841449	6.42635083	6.36059856
DDB_G0268424	9.04691592	9.02634975	9.08519921	9.09574374	9.17383716	9.03639881
DDB_G0268426	10.07467107	9.89595064	9.66275842	9.63829711	9.48399945	9.72585603
DDB_G0268428	5.97809553	5.92203132	5.74753596	6.47851707	5.7993338	6.14544329
