gene_id	WT1_aggregat	WT2_aggregat	WT3_aggregat	D1_aggregat	D2_aggregat	D3_aggregat
DDB_G0267854	12.44666188	12.31082707	12.52591341	11.63467871	11.86823029	12.05524888
DDB_G0267856	6.92039073	6.89611799	6.6540068	6.69645042	6.68446307	6.79063614
DDB_G0267858	8.22871184	8.37482035	8.20856186	8.01771273	8.13050887	8.05655698
DDB_G0267860	6.3121861	6.37818503	6.26335886	6.14146574	6.39724787	5.99236099
DDB_G0267862	5.86080485	5.77752058	5.78774359	5.82414251	5.98540139	5.99236099
DDB_G0267864	6.25346311	6.23182562	6.37374277	6.14146574	6.37671882	6.62080214
DDB_G0267866	8.26277406	8.36565445	8.18284255	8.47149931	8.18519095	8.27268022
DDB_G0267868	7.15916196	7.07324526	7.0997629	6.64099384	7.10328111	6.95474548
DDB_G0267870	8.8147831	8.78364459	8.87829725	8.74683834	8.96810053	9.31120423
DDB_G0267872	8.17853613	8.30934571	8.42309527	9.46644538	8.88071269	8.56588699
DDB_G0267874	8.11578871	8.18931644	8.15956787	8.08651992	8.26527118	8.4120252
DDB_G0267876	5.77433213	5.86530204	5.78774359	5.56494386	5.7535101	5.56494386
DDB_G0267878	8.45954432	8.3188913	8.69125034	8.01771273	8.13050887	8.82166223
DDB_G0267880	8.33304486	8.10858084	9.15294105	8.37977824	8.5105506	10.75297526
DDB_G0267882	12.21801249	11.79883055	12.43437138	11.64023054	12.03983848	13.9824828
DDB_G0267884	8.0043088	8.07489709	7.88393769	8.03524533	7.98571771	7.9168441
DDB_G0267886	8.02735153	7.83946798	7.73152108	7.99097907	7.92214838	8.23894736
DDB_G0267888	9.15794578	9.1217375	9.19699949	7.34031472	8.54911641	6.83417565
DDB_G0267890	9.03046366	8.8855834	8.88876921	8.46514479	8.63814823	9.02647666
DDB_G0267892	8.97954421	9.13244068	9.13989018	8.91828474	9.03701987	9.11328014
DDB_G0267894	8.62450359	8.78023044	9.01987858	9.95611646	9.42003607	9.51015143
DDB_G0267896	6.33974588	6.45353412	6.26335886	5.93101645	6.99189221	6.93558364
DDB_G0267898	8.01587936	8.07489709	8.40847775	6.29135695	7.75137712	6.56592613
DDB_G0267902	8.02735153	8.09184337	8.04961285	7.16390043	7.47269018	7.45429562
DDB_G0267904	9.11146951	9.0387864	9.13843267	9.85685866	9.231614	8.99896911
DDB_G0267906	9.38738953	9.45331985	9.33685232	10.72659624	9.91132246	10.17124213
DDB_G0267908	7.22520558	7.3615111	7.3698778	7.36978099	6.98118683	7.14605932
DDB_G0267910	8.1887194	8.09184337	8.04961285	7.46768726	7.87629947	7.77049204
DDB_G0267914	7.65409769	7.84622561	7.77131012	8.98143698	8.23777137	8.56588699
DDB_G0267916	8.01587936	7.80515222	7.89111666	7.89781676	7.92214838	7.78012945
DDB_G0267918	8.55228136	8.53023406	8.5459535	8.65538282	8.63517054	8.58198081
DDB_G0267924	12.03916464	11.88933747	12.02152993	11.69593748	11.69366095	11.38901604
DDB_G0267928	10.63721937	10.47928843	10.67225076	9.98700668	10.74648035	10.31584713
DDB_G0267930	7.10109491	7.07324526	7.23351563	7.29472958	7.15049252	7.06313206
DDB_G0267934	8.94750183	8.65519825	8.55480104	5.82414251	6.80613826	6.37567205
DDB_G0267936	5.56494386	5.56494386	5.87971872	5.56494386	5.83142766	5.56494386
DDB_G0267938	7.29785948	7.22617357	7.2030354	7.24734734	7.44404108	7.75100228
DDB_G0267940	8.17853613	8.08621808	8.10264544	8.06964304	8.35194727	8.33139256
DDB_G0267942	10.27802657	10.18050192	10.26216621	9.437915	9.88431189	9.90498319
DDB_G0267944	5.86080485	5.98895432	5.91669939	5.82414251	5.83142766	5.99236099
DDB_G0267946	5.56494386	5.77752058	5.78774359	5.56494386	5.56494386	5.81231358
DDB_G0267948	9.21520532	9.34501178	9.38671974	9.39237044	9.52730417	9.75422533
DDB_G0267950	9.56223861	9.5360284	9.58755748	9.54877268	9.64037227	9.62208148
DDB_G0267952	8.27235312	8.23050238	8.26404583	7.75535535	8.06455973	7.93405542
DDB_G0267954	7.02724627	6.96770145	6.69470689	6.86876594	6.92600943	7.47881142
DDB_G0267956	10.83729983	10.72219584	10.93712418	10.84195959	10.78011551	10.75414202
DDB_G0267958	9.5981464	9.53803606	9.69815776	10.02364455	9.79877455	9.51015143
DDB_G0267960	8.8718631	8.74912502	8.76338225	8.73112526	8.83231814	9.06107771
DDB_G0267962	10.13772802	10.00623581	10.08310245	9.41857338	9.86434362	9.94851231
DDB_G0267964	5.98262777	6.03858008	5.95008323	5.56494386	5.83142766	5.99236099
DDB_G0267966	12.66099034	12.61568572	12.70451258	12.70320424	12.47309255	12.43954897
DDB_G0267968	9.66736891	9.58150688	9.52554846	9.58678369	9.42174881	9.49622393
DDB_G0267974	10.18685702	10.00912778	10.07175183	9.24264509	10.55144606	10.57557128
DDB_G0267976	8.22377612	7.90554521	8.06227898	7.50739972	7.79618242	7.82728617
DDB_G0267978	12.51128612	12.46039725	12.53542977	12.14764945	12.02393265	12.04098867
DDB_G0267980	8.7919467	8.84372713	8.85889481	9.21296772	8.98215496	8.86593798
DDB_G0267982	12.80226955	12.85203222	12.92179108	12.80710057	12.73869311	12.63385456
DDB_G0267984	9.26083001	9.11095314	8.9975108	8.83760626	9.17780742	9.08368541
DDB_G0267986	6.03152526	5.77752058	5.98073777	6.01269398	5.98540139	6.25876295
DDB_G0267988	6.61052253	6.75332551	6.62225783	6.41348144	6.75392736	6.33884199
DDB_G0267990	9.88476372	9.80787216	9.69322151	9.3790865	9.39060089	9.40670709
DDB_G0267992	7.762997	7.76991972	7.47292282	7.34031472	7.36938165	7.36446315
DDB_G0267994	10.89220375	10.97646559	10.96516752	11.15388733	11.02194156	10.77613271
DDB_G0267996	9.54297167	9.58733375	9.52554846	10.28908073	10.00546976	9.99076074
DDB_G0267998	7.34718901	7.37132054	7.3372032	5.82414251	6.37671882	6.05788816
DDB_G0268000	10.21141491	10.43055306	10.03481538	11.41261044	10.67747223	10.8313433
DDB_G0268004	9.8238901	10.01489433	9.79715714	9.94716726	9.77222033	9.6823209
DDB_G0268006	6.28347352	6.54402233	6.38819753	6.48508041	6.47425725	6.67252272
DDB_G0268008	9.06070487	9.0387864	9.12965607	9.24996885	9.11553557	9.46795534
DDB_G0268010	6.86266484	6.80319921	6.67457888	5.93101645	6.1859863	5.91435159
DDB_G0268012	9.33002218	9.11365691	9.37688461	7.89781676	8.58972885	7.29600679
DDB_G0268014	8.92672727	8.82398248	8.82837513	9.2241693	8.79556677	8.94229932
DDB_G0268016	6.39186601	6.32333148	6.08515214	5.82414251	6.21315533	6.47641605
DDB_G0268018	9.24419037	9.11365691	9.2679744	9.50362139	9.27779377	9.32389218
DDB_G0268020	11.43410194	11.38317107	11.38153991	11.4573305	11.40306001	11.29518688
DDB_G0268022	6.66656528	6.56519389	6.6540068	6.66913578	6.64018766	6.93558364
DDB_G0268024	10.85453708	10.81092881	10.81281044	11.0853156	10.93862476	10.74712726
DDB_G0268026	10.62631013	10.7362079	10.66522671	10.10432544	10.5959518	9.87306259
DDB_G0268028	7.34718901	7.40028672	7.43782311	6.93453184	7.07398559	6.83417565
DDB_G0268030	8.07229094	8.18931644	8.03361163	8.26693011	7.97613165	7.95946452
DDB_G0268032	6.1536111	6.40413885	6.40237683	6.29135695	6.3338434	6.21471874
DDB_G0268034	13.22554438	13.21997562	13.28177702	13.20675516	13.08020931	12.9204272
DDB_G0268036	8.58314615	8.61348765	8.64447152	9.12402939	8.79822386	8.73350657
DDB_G0268038	11.17761742	11.16237147	11.20572157	10.63635731	10.77345101	10.77153091
DDB_G0268040	8.1887194	8.35642746	8.17125475	8.06964304	8.16859765	8.45357624
DDB_G0268042	12.50261978	12.38796573	12.55658092	12.75560816	12.32359636	12.10544888
DDB_G0268044	12.63720694	12.61781437	12.6555194	12.55349502	12.58115279	12.35638888
DDB_G0268048	7.43125126	7.44710232	7.57725767	7.67788082	7.39225794	7.60573813
DDB_G0268050	5.86080485	5.77752058	5.87971872	5.82414251	5.94127695	5.99236099
DDB_G0268052	9.7350982	9.82603766	9.90690689	9.42504971	9.5540806	9.23597342
DDB_G0268054	6.57111701	6.45353412	6.60045453	6.48508041	6.35560031	6.1672327
DDB_G0268056	10.31021026	10.45194539	10.32148404	10.14204922	10.05913186	9.73776731
DDB_G0268058	5.92698267	5.98895432	5.87971872	5.93101645	5.7535101	6.1672327
DDB_G0268060	11.64324079	11.58962705	11.65394267	11.33684536	11.38438183	11.2529086
DDB_G0268062	8.50062464	8.40195977	8.58964172	8.28880404	8.45741224	8.29253006
DDB_G0268064	8.13702685	8.44604496	8.48934871	7.82850339	8.53637913	8.58730454
DDB_G0268066	7.87638864	7.80515222	7.8730961	8.12781712	8.0690574	8.59260809
DDB_G0268068	10.28498394	10.09872538	10.2878882	10.27127916	10.23258624	10.31742757
DDB_G0268070	8.48842724	8.67743746	8.61098476	8.24470286	8.24568476	8.36296319
DDB_G0268072	7.73483498	7.76991972	7.81751877	7.26335123	7.21350826	7.22341547
DDB_G0268074	11.51020576	11.60115121	11.69710851	10.58974299	10.9085306	10.37774871
DDB_G0268076	9.7350982	9.73106619	9.65005293	6.45009372	6.9484215	6.62080214
DDB_G0268078	8.95631277	9.05295235	9.08494163	8.99023328	8.84264515	9.04963747
DDB_G0268080	10.35055878	10.30919569	10.3642657	10.84917185	10.56771952	10.44579187
DDB_G0268082	5.77433213	5.77752058	5.56494386	5.56494386	5.7535101	5.56494386
DDB_G0268084	8.52470396	8.41088949	8.3432914	8.29601884	8.1518004	8.5108617
DDB_G0268088	9.81749812	9.66100149	9.80906505	9.89924648	9.68805309	9.77049662
DDB_G0268090	9.75865136	9.60658714	9.76271412	9.13595016	9.68520806	8.82166223
DDB_G0268092	7.10109491	7.21509867	7.26323009	6.976219	7.36166034	7.22341547
DDB_G0268094	7.14778092	6.93964181	6.95579524	6.33443247	6.80613826	6.50733268
DDB_G0268096	6.48643435	6.32333148	6.48237203	6.41348144	6.3338434	6.50733268
DDB_G0268098	12.04395116	12.27800074	12.25047997	13.03172018	12.44988935	12.21111846
DDB_G0268100	8.92971379	8.89506905	8.9649321	9.80080823	9.43876427	9.2854847
DDB_G0268102	11.19923951	11.09331096	11.22733381	11.01759131	10.90974651	10.93476767
DDB_G0268104	13.09129154	13.02096575	13.0940696	13.03620064	12.99317852	12.89660402
DDB_G0268106	5.86080485	5.56494386	5.8376816	5.82414251	5.56494386	5.56494386
DDB_G0268108	7.23586046	7.34165256	7.4778575	8.80299838	7.54157516	7.9168441
DDB_G0268110	9.05252094	8.9446124	9.06818733	8.72055155	9.32252484	9.25598475
DDB_G0268112	7.07701407	6.95376314	7.06548031	7.01636365	6.98118683	7.17762047
DDB_G0268114	8.23362989	8.40195977	8.35097143	8.54557621	8.44038176	8.47101063
DDB_G0268116	7.67661953	7.57787978	7.61758829	7.61956522	7.61958358	7.71112971
DDB_G0268118	9.86630687	9.81284924	9.79255073	10.13615825	9.94854045	10.02213608
DDB_G0268120	5.56494386	5.77752058	5.56494386	5.56494386	5.89108776	5.56494386
DDB_G0268122	7.28774698	7.37132054	7.42761009	6.55086886	7.72838689	7.09703252
DDB_G0268124	5.56494386	5.77752058	5.72256525	5.56494386	5.7535101	5.56494386
DDB_G0268126	8.21882257	8.22542128	8.17706093	8.2742601	8.23379752	8.49959147
DDB_G0268130	8.19378276	8.35642746	8.29894597	8.97258576	8.35559515	8.76662995
DDB_G0268132	9.45703349	9.42320333	9.48151802	9.77067145	9.67520578	9.81823146
DDB_G0268134	10.51931288	10.43593102	10.44032491	10.23867039	10.31389001	10.32844232
DDB_G0268136	6.36627249	6.29420856	6.42996344	6.29135695	6.12747503	6.25876295
DDB_G0268138	8.74513328	8.99248108	8.79346539	8.52131836	8.46753135	8.64456772
DDB_G0268140	11.82783873	11.73706198	11.80824748	12.26098237	12.34868013	12.30241698
DDB_G0268142	9.12453266	9.27198829	9.09098546	9.42181522	9.70640934	9.89654019
DDB_G0268144	12.22465274	12.25387015	12.13927706	12.90199399	11.87695612	12.26077514
DDB_G0268146	6.94811159	7.25878938	7.20919493	7.90743032	7.54826143	7.97614045
DDB_G0268148	8.59454712	8.87283607	8.57884693	9.67355048	8.93475434	9.41265466
DDB_G0268152	6.44058056	6.75332551	6.60045453	6.7229977	6.510136	6.50733268
DDB_G0268154	9.35014203	9.31718623	9.15438379	9.11602632	9.39932143	8.97091744
DDB_G0268156	8.39991414	8.63639253	8.47541467	8.75203731	8.59893588	8.68974066
DDB_G0268158	7.72052323	7.72635307	7.5681198	7.01636365	7.23951123	7.22341547
DDB_G0268160	7.58406918	7.53577447	7.51186739	7.11079715	7.13184062	6.97357198
DDB_G0268162	8.59075711	8.4632948	8.57450559	7.68923491	7.90703984	8.11013375
DDB_G0268164	8.76873439	8.88875236	8.87303203	8.58703987	8.43695049	8.56048096
DDB_G0268166	5.56494386	5.56494386	5.8376816	5.56494386	5.7535101	5.91435159
DDB_G0268168	9.7059678	9.68835627	9.59710742	9.70045491	9.60617609	9.59621435
DDB_G0268170	5.92698267	5.56494386	5.78774359	5.56494386	5.7535101	5.56494386
DDB_G0268174	5.86080485	5.77752058	5.8376816	5.56494386	5.56494386	5.91435159
DDB_G0268176	7.72769872	7.57787978	7.66946593	6.99647546	7.41471665	7.63826858
DDB_G0268178	6.93434121	6.52231121	6.71441472	6.24531916	6.7672408	6.67252272
DDB_G0268180	7.41306028	7.41922585	7.45800088	7.29472958	7.08383534	7.57236049
DDB_G0268182	8.78865397	9.11635555	8.97150802	9.21296772	9.19396312	9.01082343
DDB_G0268184	6.75308565	6.54402233	6.6540068	6.14146574	6.510136	6.56592613
DDB_G0268186	8.52470396	8.44169886	8.5190696	8.46514479	8.41966587	8.58198081
DDB_G0268188	9.09297707	8.83717621	9.21369493	8.79295248	8.8656085	9.50737676
DDB_G0268190	8.72458405	8.54243528	8.47307871	8.25215194	8.59280459	8.36919179
DDB_G0268192	8.79523177	8.61348765	8.40111085	7.60757839	8.67049247	8.62401444
DDB_G0268194	8.6502004	8.60963351	8.73458372	8.45876112	8.83231814	8.62918107
DDB_G0268196	7.93271428	8.05196753	7.89469169	8.45876112	8.39155492	8.34410743
DDB_G0268198	8.23362989	8.44169886	8.45187682	9.01198824	8.67049247	8.63432873
DDB_G0268200	5.86080485	5.86530204	5.78774359	5.56494386	5.56494386	5.81231358
DDB_G0268202	5.86080485	5.93247605	5.8376816	6.01269398	5.83142766	5.91435159
DDB_G0268204	7.19265009	6.80319921	7.03011725	6.24531916	6.41723039	6.44426687
DDB_G0268206	6.07561831	5.98895432	6.28026529	5.82414251	6.31139188	6.67252272
DDB_G0268208	6.70212319	6.93964181	7.11984565	7.34031472	7.73993252	7.42928803
DDB_G0268210	7.95097405	8.1196258	7.89825716	8.56942005	8.10451191	7.78969675
DDB_G0268212	8.31001679	8.3377868	8.37375901	6.93453184	8.56800726	15.7886529
DDB_G0268214	7.54344147	7.53577447	7.50706478	5.56494386	6.71285677	6.41074295
DDB_G0268216	9.96066127	9.87126537	9.98242568	9.58966624	10.16589795	10.09032162
DDB_G0268218	10.02445293	10.01920409	9.87850899	9.67355048	9.88183099	9.76122136
DDB_G0268220	8.12644917	8.1735467	8.14481721	8.19139574	8.12189826	8.08743069
DDB_G0268222	12.16971638	12.30144002	12.18398551	12.30270981	12.13175701	11.76142839
DDB_G0268224	9.32098817	9.41229176	9.46885011	9.85446668	9.59863285	9.53760616
DDB_G0268226	7.0014999	6.91082575	7.17174168	5.93101645	6.52750709	6.29998642
DDB_G0268228	8.97666102	8.9717372	8.98781556	8.75203731	8.71343113	8.812638
DDB_G0268230	7.23586046	7.26946544	7.0997629	7.18107242	6.86780852	7.01027393
DDB_G0268232	10.54850341	10.48137038	10.53090194	10.30841135	10.40988607	10.10504445
DDB_G0268234	6.39186601	6.40413885	6.50734936	6.33443247	6.45570321	6.59379006
DDB_G0268236	12.68504467	12.71115594	12.74228126	12.72262985	12.62231897	12.38263595
DDB_G0268238	7.72052323	7.77704212	7.72341597	7.58326297	7.62587461	7.76078336
DDB_G0268240	7.12467587	6.98146242	6.82494115	6.89114873	6.95945414	7.12994922
DDB_G0268242	6.1536111	6.03858008	6.03594869	5.82414251	6.15749343	6.29998642
DDB_G0268244	11.66825883	11.73051849	11.72654969	11.31704856	11.44432656	11.40988536
DDB_G0268246	6.33974588	6.23182562	6.29675056	6.24531916	6.21315533	6.56592613
DDB_G0268248	5.86080485	5.77752058	5.95008323	5.93101645	5.89108776	6.44426687
DDB_G0268250	6.61052253	6.58585999	6.73372418	5.56494386	6.12747503	5.99236099
DDB_G0268252	8.12112937	8.0577364	8.21421227	8.72055155	8.58355701	8.23210028
DDB_G0268254	5.98262777	5.93247605	6.10801988	6.01269398	5.94127695	5.91435159
DDB_G0268256	5.56494386	5.56494386	5.56494386	5.56494386	5.56494386	5.81231358
DDB_G0268258	8.83725581	8.73507677	8.8659811	9.62662069	9.06587587	9.03036313
DDB_G0268260	7.59996467	7.77704212	7.69464449	7.12877243	7.44404108	7.35107699
DDB_G0268264	12.30659841	12.20562166	12.31227969	11.39711686	11.760867	11.61700108
DDB_G0268266	8.5444575	8.00490842	7.9229522	8.03524533	8.18106146	8.00077283
DDB_G0268268	8.94750183	9.16668011	9.27726439	10.44804049	9.40798906	9.43620045
DDB_G0268270	10.98903105	11.07068745	10.99026938	11.70258612	11.17285504	10.99225106
DDB_G0268272	9.04153514	8.79721912	8.88354292	6.14146574	7.82881345	6.67252272
DDB_G0268274	6.55072696	6.40413885	6.5893493	6.24531916	6.12747503	6.64702735
DDB_G0268276	5.56494386	5.86530204	5.91669939	5.93101645	5.89108776	6.11541198
DDB_G0268278	9.42790102	9.13776222	9.30607365	7.23112478	8.79822386	7.73121813
DDB_G0268280	7.06477815	6.98146242	6.93246705	7.24734734	7.02339436	7.71112971
DDB_G0268284	7.93882857	7.77704212	7.78301521	6.33443247	6.89147792	6.56592613
DDB_G0268286	7.35681886	7.39070698	7.40692796	7.05509732	7.25653457	7.23829261
DDB_G0268288	8.07780497	8.19453289	8.05596072	7.97285712	7.98093322	8.25253997
DDB_G0268292	6.96170748	6.8812011	7.19061836	7.18107242	6.87971047	7.40376582
DDB_G0268294	5.98262777	5.77752058	5.56494386	5.82414251	5.83142766	5.99236099
DDB_G0268298	5.56494386	5.86530204	5.56494386	5.56494386	5.56494386	5.56494386
DDB_G0268302	13.32439451	13.3797187	13.39337501	13.87436669	13.43591732	13.42288876
DDB_G0268304	10.12485567	9.87919388	9.97999833	6.01269398	8.5105506	6.29998642
DDB_G0268306	7.31783323	7.61059077	7.4778575	7.76605744	7.68715258	7.75100228
DDB_G0268308	6.18878841	6.35128313	6.3285666	6.48508041	6.3338434	6.44426687
DDB_G0268310	6.57111701	6.32333148	6.56670867	5.56494386	5.98540139	5.91435159
DDB_G0268314	6.68451267	6.85070935	6.68469685	6.7229977	6.9484215	6.76813446
DDB_G0268316	10.21141491	10.14545986	10.2898479	9.02915514	9.62114441	9.37963227
DDB_G0268318	8.98529305	9.21276858	9.10598351	9.48515418	8.62919611	9.10593902
DDB_G0268320	11.41311039	11.27639536	11.38825521	10.20905084	10.5967072	10.60043977
DDB_G0268322	6.98839671	7.11038568	6.96346005	6.41348144	6.89147792	6.99207713
DDB_G0268324	5.77433213	5.56494386	5.78774359	5.82414251	5.56494386	6.1672327
DDB_G0268326	5.77433213	5.98895432	5.8376816	5.56494386	5.83142766	5.99236099
DDB_G0268328	9.97077239	10.00043434	9.9052017	10.10029631	10.01681585	10.10137786
DDB_G0268330	10.13772802	10.20213519	10.10256697	10.18262365	10.07874951	9.92587599
DDB_G0268332	11.16887695	11.28773312	11.33963308	9.01198824	9.78157033	9.70669198
DDB_G0268334	9.70423567	9.62747112	9.55743249	9.30372977	9.30962252	9.08741862
DDB_G0268336	7.24642027	7.50982317	7.58180218	8.37298879	7.93708808	7.93405542
DDB_G0268338	5.92698267	5.93247605	5.87971872	5.93101645	5.89108776	6.05788816
DDB_G0268340	5.56494386	5.93247605	5.56494386	5.56494386	5.94127695	6.11541198
DDB_G0268342	5.77433213	5.77752058	5.56494386	5.56494386	5.56494386	5.91435159
DDB_G0268344	7.08911855	7.12250089	7.33167116	7.63144124	7.35388992	7.23829261
DDB_G0268346	9.74523982	9.57565621	10.0293486	8.91828474	9.7842306	8.65473251
DDB_G0268348	6.89192559	6.96770145	7.0009917	7.05509732	7.01299361	7.01027393
DDB_G0268350	8.62820352	8.4760933	8.6690722	7.50739972	8.25747006	7.96782836
DDB_G0268352	7.59996467	7.63458775	7.75553922	7.61956522	7.78512347	7.83651875
DDB_G0268354	10.54850341	10.47720346	10.51088729	9.81071475	10.11086201	9.84261564
DDB_G0268358	8.47612213	8.61348765	8.50999199	8.43943243	8.41618299	8.4120252
DDB_G0268360	9.98366868	10.13623372	10.13491809	10.30841135	10.07549844	10.06041563
DDB_G0268362	8.88424037	8.82066468	9.16444218	8.85700788	8.76600351	9.14227137
DDB_G0268364	8.12112937	8.1196258	8.19719065	8.35930921	8.07800822	8.28594518
DDB_G0268366	7.18159408	7.30093371	7.13304065	6.91306286	7.17791766	7.33754219
DDB_G0268368	11.5843724	11.5618823	11.66906028	11.05133026	11.07925367	10.70430585
DDB_G0268370	5.56494386	5.56494386	5.78774359	5.56494386	5.83142766	5.91435159
DDB_G0268374	10.38549828	10.30567411	10.35680783	9.65165723	10.33215702	9.30481769
DDB_G0268376	5.77433213	6.0833264	5.95008323	5.56494386	5.98540139	5.81231358
DDB_G0268382	5.92698267	5.56494386	5.78774359	5.93101645	5.98540139	6.41074295
DDB_G0268384	9.5293288	9.64060412	9.75894052	10.45278515	10.13292138	10.08290326
DDB_G0268386	9.8094679	9.79619139	9.81996993	10.11434913	9.94616818	9.73303011
DDB_G0268388	6.89192559	7.00847365	6.94029973	6.84588884	6.75392736	7.11360959
DDB_G0268390	5.56494386	5.86530204	5.78774359	5.56494386	5.94127695	5.99236099
DDB_G0268394	9.84446954	9.85527574	9.81725147	9.27171705	9.5288932	9.53488427
DDB_G0268396	9.54491008	9.5950662	9.50764833	9.54580651	9.61218221	9.3735453
DDB_G0268398	5.98262777	5.77752058	6.08515214	5.93101645	5.83142766	6.21471874
DDB_G0268402	10.03962491	10.05602361	10.08536186	10.07793191	9.68947348	9.97481229
DDB_G0268404	9.31644962	9.13510394	9.2081515	9.04189539	9.1879262	9.23261071
DDB_G0268408	5.77433213	5.56494386	5.56494386	5.56494386	5.56494386	5.91435159
DDB_G0268410	7.71330805	7.71150208	7.70293	7.78720343	7.68715258	7.74114761
DDB_G0268412	9.10621046	9.04163092	8.99428641	9.30020808	9.39758157	9.22924004
DDB_G0268420	7.87638864	7.88606438	7.50224378	7.57092952	8.07354019	7.47881142
